时间,GPS车速
417045,0.0
417046,0.0
417047,0.0
417048,0.2
417049,0.4
417050,6.6
417051,11.3
417052,14.9
417053,18.0
417054,19.2
417055,20.1
417056,24.2
417057,28.0
417058,30.2
417059,32.1
417060,32.2
417061,33.7
417062,34.2
417063,35.1
417064,35.2
417065,35.2
417066,35.0
417067,34.4
417068,35.8
417069,35.9
417163,18.0
417164,16.7
417165,15.3
417166,14.7
417167,14.6
417168,14.0
417169,13.3
417170,12.9
417171,13.0
417172,14.2
417173,15.1
417174,16.1
417175,19.1
417176,21.7
417177,25.0
417178,24.6
417179,23.8
417180,22.0
417181,20.8
417182,21.4
417183,22.1
417184,22.8
417185,22.4
417186,22.3
417187,20.8
417188,18.3
417189,16.4
417190,16.3
417191,15.9
417192,15.6
417193,14.6
417194,13.0
417195,10.5
417196,9.6
417197,9.1
417198,9.9
417199,10.0
417200,9.3
417201,11.3
417202,16.7
417203,19.5
417204,21.4
417205,23.2
417206,24.5
417207,27.3
417208,28.2
417209,29.5
417210,30.5
417211,31.4
417212,31.5
417213,32.3
417214,34.0
417215,34.0
417216,34.0
417217,33.9
417218,33.0
417219,30.5
417220,28.3
417221,25.9
417222,23.4
417223,22.3
417224,19.6
417225,17.5
417226,12.3
417227,8.7
417228,4.9
417229,3.2
417230,1.8
417231,1.4
417232,3.6
417233,4.3
417234,6.2
417235,9.2
417236,16.9
417237,18.3
417238,21.2
417239,22.8
417240,26.7
417241,26.8
417242,28.0
417243,28.6
417244,28.5
417245,29.8
417246,32.8
417247,33.5
417248,35.9
417249,36.7
417250,35.8
417251,35.8
417252,36.9
417253,36.9
417254,38.2
417255,36.9
417256,33.1
417257,32.3
417258,31.9
417259,31.8
417260,34.7
417261,34.3
417262,34.4
417263,31.9
417264,23.2
417265,18.0
417266,13.0
417267,0.0
