,时间,GPS车速
0,493365,9.0
1,493366,8.3
2,493367,8.3
3,493368,9.7
4,493369,10.5
5,493370,15.1
6,493371,14.7
7,493372,16.0
8,493373,17.3
9,493374,19.0
10,493375,18.0
11,493376,18.1
12,493377,17.5
13,493378,18.0
14,493379,18.6
15,493380,17.7
16,493381,18.0
17,493382,19.2
18,493383,19.2
19,493384,18.8
20,493385,19.5
21,493386,19.5
22,493387,20.2
23,493388,21.6
24,493389,21.2
25,493390,21.7
26,493391,22.6
27,493392,22.6
28,493393,22.7
29,493394,21.3
30,493395,21.6
31,493396,20.7
32,493397,20.1
33,493398,19.4
34,493399,19.4
35,493400,19.5
36,493401,19.6
37,493402,19.5
38,493403,18.1
39,493404,17.5
40,493405,16.2
41,493406,17.9
42,493407,17.2
43,493408,17.9
44,493409,20.0
45,493410,23.4
46,493411,25.8
47,493412,27.9
48,493413,30.3
49,493414,32.2
50,493415,31.3
51,493416,29.6
52,493417,29.3
53,493418,29.4
54,493419,28.8
55,493420,21.2
56,493421,20.1
57,493422,20.0
58,493423,20.6
59,493424,21.7
60,493425,21.6
61,493426,19.7
62,493427,18.1
63,493428,16.8
64,493429,14.5
65,493430,15.8
66,493431,15.8
67,493432,13.1
68,493433,13.1
69,493434,13.4
70,493435,14.1
71,493436,11.9
72,493437,12.4
73,493438,14.8
74,493439,16.0
75,493440,19.1
76,493441,20.2
77,493442,15.3
78,493443,19.9
79,493444,20.3
80,493445,17.3
81,493446,14.8
82,493447,14.1
83,493448,14.1
84,493449,14.0
85,493450,11.8
86,493451,10.5
87,493452,11.4
88,493453,16.0
89,493454,16.1
90,493455,23.1
91,493456,25.7
92,493457,26.9
93,493458,27.0
94,493459,26.9
95,493460,26.4
96,493461,26.4
97,493462,24.1
98,493463,27.1
99,493464,28.7
100,493465,26.7
101,493466,26.0
102,493467,23.9
103,493468,22.3
104,493469,20.4
105,493470,20.4
106,493471,20.6
107,493472,22.2
108,493473,22.2
109,493474,20.6
110,493475,21.8
111,493476,24.9
112,493477,26.7
113,493478,26.1
114,493479,26.6
115,493480,26.2
116,493481,27.6
117,493482,26.9
118,493483,28.1
119,493484,29.5
120,493485,32.1
121,493486,33.2
122,493487,33.6
123,493488,32.9
124,493489,33.6
125,493490,33.0
126,493491,32.9
127,493492,30.1
128,493493,30.1
129,493494,30.0
130,493495,32.7
131,493496,32.0
132,493497,30.0
133,493498,29.2
134,493499,28.9
135,493500,26.4
136,493501,25.7
137,493502,22.7
138,493503,17.2
