,时间,GPS车速
0,483779,9.1
1,483780,7.6
2,483781,5.6
3,483782,0.0
4,483783,0.0
5,483784,0.0
6,483785,0.0
7,483786,0.0
8,483787,0.0
9,483788,0.0
10,483789,0.0
11,483790,0.0
12,483791,0.0
13,483792,0.0
14,483793,0.0
15,483794,0.0
16,483795,0.0
17,483796,0.0
18,483797,0.0
19,483798,0.0
20,483799,0.0
21,483800,0.0
22,483801,0.0
23,483802,0.0
24,483803,0.0
25,483804,0.0
26,483805,0.0
27,483806,0.0
28,483807,0.0
29,483808,0.0
30,483809,0.0
31,483810,0.0
32,483811,0.0
33,483812,0.0
34,483813,0.0
35,483814,0.0
36,483815,0.0
37,483816,0.0
38,483817,0.0
39,483818,0.0
40,483819,0.0
41,483820,0.0
42,483821,0.0
43,483822,0.0
44,483823,0.0
45,483824,0.0
46,483825,0.0
47,483826,0.0
48,483827,0.0
49,483828,0.0
50,483829,0.0
51,483830,0.0
52,483831,0.0
53,483832,0.0
54,483833,0.0
55,483834,0.0
56,483835,0.0
57,483836,0.0
58,483837,0.0
59,483838,0.0
60,483839,0.0
61,483840,0.0
62,483841,0.0
63,483842,0.0
64,483843,0.0
65,483844,0.0
66,483845,0.0
67,483846,0.0
68,483847,0.0
69,483848,0.0
70,483849,0.0
71,483850,0.0
72,483851,0.0
73,483852,0.0
74,483853,0.0
75,483854,0.0
76,483855,0.0
77,483856,0.0
78,483857,0.0
79,483858,0.0
80,483859,0.0
81,483860,0.0
82,483861,0.0
83,483862,0.0
84,483863,0.0
85,483864,0.0
86,483865,0.0
87,483866,0.0
88,483867,0.0
89,483868,0.0
90,483869,0.0
91,483870,0.0
92,483871,0.0
93,483872,0.0
94,483873,0.0
95,483874,0.0
96,483875,0.0
97,483876,0.0
98,483877,0.0
99,483878,0.0
100,483879,0.0
101,483880,0.0
102,483881,0.0
103,483882,0.0
104,483883,0.0
105,483884,0.0
106,483885,0.0
107,483886,0.0
108,483887,0.0
109,483888,0.0
110,483889,0.0
111,483890,0.0
112,483891,0.0
113,483892,0.0
114,483893,0.0
115,483894,0.0
116,483895,0.0
117,483896,2.5
118,483897,4.0
119,483898,4.5
120,483899,6.0
121,483900,7.4
122,483901,14.0
123,483902,15.0
124,483903,16.5
125,483904,18.8
126,483905,21.4
127,483906,22.1
128,483907,22.8
129,483908,22.8
130,483909,23.3
131,483910,23.8
132,483911,24.6
133,483912,25.9
134,483913,31.3
135,483914,31.6
136,483915,33.2
137,483916,34.1
138,483917,38.9
139,483918,39.6
140,483919,42.1
141,483920,42.9
142,483921,44.7
143,483922,45.9
144,483923,48.5
145,483924,48.6
146,483925,48.7
147,483926,48.2
148,483927,46.4
149,483928,45.1
150,483929,42.7
151,483930,40.3
152,483931,40.3
153,483932,40.7
154,483933,43.6
155,483934,43.9
156,483935,44.5
157,483936,44.0
158,483937,43.9
159,483938,43.5
160,483939,41.7
161,485272,42.4
162,485273,41.0
163,485274,41.2
164,485275,40.4
165,485276,32.4
166,485277,25.8
167,485278,21.2
168,485279,20.6
169,485280,24.7
170,485281,27.9
171,485282,31.2
172,485283,32.5
173,485284,40.7
174,485285,41.2
175,485286,40.2
176,485287,43.0
177,485288,41.6
178,485289,42.8
179,485290,42.1
180,485291,27.6
181,485292,27.6
182,485293,27.6
183,485294,35.0
184,485295,33.7
185,485296,32.0
186,485297,30.3
187,485298,24.6
188,485299,22.7
189,485300,22.9
190,485301,22.9
191,485302,24.1
192,485303,24.2
193,485304,24.5
194,485305,25.6
195,485306,26.8
196,485307,27.6
