时间,GPS车速
360208,0.0
360209,0.0
360210,0.0
360211,0.0
360212,0.0
360213,0.0
360214,0.0
360215,0.0
360216,0.0
360217,0.0
360218,0.0
360219,0.0
360220,0.0
360221,0.0
360222,0.0
360223,0.0
360224,0.0
360225,0.0
360226,0.0
360227,0.0
360228,12.3
360230,13.8
360232,16.4
360233,18.6
360234,22.8
360235,24.8
360236,26.4
360237,27.5
360238,29.2
360239,30.8
360240,32.0
360241,32.1
360242,33.0
360243,33.1
360244,32.7
360245,32.2
360246,31.0
360247,29.9
360248,28.7
360249,28.2
360250,25.8
360251,23.2
360252,21.7
360253,21.7
360254,21.7
360255,23.8
360256,24.2
360257,24.3
360258,23.9
360259,23.7
360260,22.7
360261,23.3
360262,22.8
360263,22.8
360264,22.4
360265,22.0
360266,22.4
360267,12.3
360268,25.8
360269,26.7
360270,28.1
360271,28.7
360272,31.2
360273,32.8
360274,33.8
360275,34.8
360276,35.3
360277,35.3
360278,35.7
360279,34.6
360280,33.7
360281,31.3
360282,31.0
360283,29.6
360284,26.6
360285,21.5
360286,15.7
360287,14.0
360288,10.9
360289,0.0
