时间,GPS车速
258364,0.0
258365,0.0
258366,0.0
258742,64.7
258743,63.9
258744,63.0
258745,64.4
258746,64.5
258747,63.8
258748,61.8
258749,61.8
258751,61.7
258752,63.1
258753,64.5
258754,65.7
258755,65.4
258756,65.3
258757,66.2
258759,72.6
258760,68.0
258761,67.3
258762,67.2
258763,66.6
258765,65.8
258767,65.8
258768,65.8
258769,61.6
258770,60.9
258771,60.2
258773,59.5
258774,61.0
258775,61.5
258776,61.5
258777,62.2
258778,62.7
258779,62.4
258780,62.7
258781,62.9
258782,63.4
258783,63.1
258784,63.1
258785,63.4
258787,63.9
258788,64.0
258789,63.1
258790,58.4
258791,58.3
258792,57.4
258793,56.9
258794,57.4
258795,56.2
258796,56.9
258797,56.5
258798,58.9
258800,58.9
258801,60.0
258802,66.7
258803,65.9
258804,64.5
258805,61.2
258806,55.5
258807,54.7
258808,54.4
258809,54.0
258810,53.5
258812,53.5
258813,51.9
258814,51.2
258816,53.5
258817,52.8
258818,52.3
258819,51.2
258820,47.8
258822,48.3
258823,49.3
258824,51.4
258825,51.4
258826,53.0
258827,52.9
258828,52.0
258829,52.5
258830,53.0
258832,53.0
258833,53.2
258834,53.2
258835,53.3
258836,52.5
258837,52.8
258838,50.4
258839,50.7
258840,53.1
258841,52.7
258842,50.2
258843,48.8
258844,44.5
258845,40.4
258846,36.4
258848,36.4
258849,25.0
258850,22.6
258852,24.2
258853,24.8
258854,26.8
258855,26.0
258856,26.9
258858,30.4
258859,28.8
258860,30.5
258861,29.9
258862,28.7
258863,29.2
258864,33.4
258865,33.2
258866,35.2
258867,34.5
258868,31.8
258869,31.7
258870,31.1
258871,31.2
258872,33.6
258874,33.6
258875,33.6
258876,33.6
258878,44.4
258879,40.8
258880,41.9
258881,42.6
258882,44.7
258884,44.7
258885,44.7
258886,44.8
258888,47.3
258889,54.0
258890,46.9
258892,43.2
258893,40.5
258894,41.1
258895,41.1
258896,45.7
258897,45.0
258898,45.6
258899,46.0
258900,48.2
258901,48.9
258902,48.9
258903,49.5
258904,50.0
258905,50.4
258906,50.3
258907,50.4
258908,50.7
258909,51.3
258910,51.3
258911,51.2
258912,50.8
258913,50.4
258914,50.6
258915,47.7
258916,45.9
258917,44.7
258918,39.9
258919,36.1
258920,32.7
258922,27.5
258923,24.6
258924,20.2
258925,18.7
258926,13.6
258927,11.2
258928,7.8
258930,7.8
258931,4.3
258932,10.7
258933,0.0
