,时间,GPS车速
0,411577,7.7
1,411578,0.2
2,411579,0.2
3,411580,11.8
4,411581,14.1
5,411582,15.9
6,411583,16.6
7,411584,18.1
8,411596,37.4
9,411597,38.0
10,411598,38.8
11,411599,39.7
12,411600,40.0
13,411601,40.0
14,411602,40.0
15,411603,40.5
16,411604,40.3
17,411605,40.0
18,411606,39.0
19,411607,39.1
20,411608,40.5
21,411609,39.9
22,411610,40.0
23,411611,39.7
24,411612,39.6
25,411613,39.7
26,411614,39.1
27,411615,39.2
28,411616,38.8
29,411617,38.4
30,411618,35.7
31,411619,31.1
32,411620,28.0
33,411621,26.6
34,411622,25.2
35,411623,22.8
36,411624,20.9
37,411625,22.4
38,411626,22.4
39,411627,23.6
40,411628,27.2
41,411629,29.2
42,411630,31.0
43,411631,31.1
44,411632,31.2
45,411633,29.7
46,411634,26.8
47,411635,25.4
48,411636,24.9
49,411637,25.6
50,411638,28.9
51,411639,29.1
52,411640,26.6
53,411641,23.2
54,411642,19.3
55,411643,18.5
56,411644,18.2
57,411645,17.5
58,411646,17.5
59,411647,19.0
60,411648,21.4
61,411649,19.6
62,411650,16.8
63,411651,11.7
