,时间,GPS车速
0,492238,8.1
1,492239,0.2
2,492240,0.0
3,492241,0.0
4,492242,0.0
5,492243,0.0
6,492244,0.0
7,492245,0.0
8,492246,0.0
9,492247,0.0
10,492248,0.0
11,492249,0.0
12,492250,0.0
13,492251,0.0
14,492252,0.0
15,492253,0.0
16,492254,0.0
17,492255,0.0
18,492256,0.0
19,492257,0.0
20,492258,0.0
21,492259,0.0
22,492260,0.0
23,492261,0.0
24,492262,0.0
25,492263,0.0
26,492264,0.0
27,492265,0.0
28,492266,0.0
29,492267,0.0
30,492268,0.0
31,492269,0.0
32,492270,0.0
33,492271,0.0
34,492272,0.0
35,492273,0.0
36,492274,0.0
37,492275,0.0
38,492276,0.0
39,492277,0.0
40,492278,0.0
41,492279,0.0
42,492280,0.0
43,492281,0.0
44,492282,0.0
45,492283,0.0
46,492284,0.0
47,492285,0.0
48,492286,0.0
49,492287,0.0
50,492288,0.0
51,492289,0.0
52,492290,0.0
53,492291,0.0
54,492292,0.0
55,492293,0.0
56,492294,0.0
57,492295,0.0
58,492296,0.0
59,492297,5.6
60,492298,10.6
61,492299,13.6
62,492300,16.9
63,492301,20.7
64,492302,25.1
65,492303,29.5
66,492304,32.0
67,492305,34.9
68,492306,37.2
69,492307,40.0
70,492308,44.6
71,492309,46.2
72,492310,47.0
73,492311,47.4
74,492312,47.5
75,492313,47.5
76,492314,47.6
77,492315,47.5
78,492316,47.5
79,492317,48.8
80,492318,49.1
81,492319,49.7
82,492320,49.3
83,492321,49.8
84,492322,50.4
85,492323,50.0
86,492324,48.5
87,492325,48.6
88,492326,47.4
89,492327,45.5
90,492328,42.6
91,492329,38.9
92,492330,33.9
93,492331,27.6
94,492332,23.1
95,492333,19.7
96,492334,14.4
97,492335,10.7
