,时间,GPS车速
0,184239,9.2
1,184240,8.5
2,184241,7.8
3,184242,7.9
4,184243,7.8
5,184244,6.9
6,184245,6.3
7,184246,5.8
8,184247,5.8
9,184248,5.7
10,184249,4.0
11,184250,3.5
12,184251,3.4
13,184252,2.5
14,184253,1.4
15,184254,1.7
16,184255,1.6
17,184256,1.7
18,184257,2.9
19,184258,3.7
20,184259,4.9
21,184260,4.9
22,184261,9.0
23,184262,12.0
24,184263,13.8
25,184264,15.4
26,184265,16.5
27,184266,15.8
28,184267,16.4
29,184268,16.5
30,184269,16.5
31,184270,16.9
32,184271,18.6
33,184272,19.5
34,184273,19.9
35,184274,21.6
36,184275,23.6
37,184276,24.1
38,184277,24.5
39,184278,24.5
40,184279,24.6
41,184280,23.6
42,184281,21.2
43,184282,20.1
44,184283,17.8
45,184284,17.3
46,184285,15.9
47,184286,15.7
48,184287,16.0
49,184288,18.2
50,184289,20.2
51,184290,21.0
52,184291,21.2
53,184292,20.2
54,184293,19.7
55,184294,18.8
56,184295,19.0
57,184296,19.5
58,184297,20.2
59,184298,21.1
60,184299,22.7
61,184300,22.7
62,184301,23.3
63,184302,24.0
64,184303,25.0
65,184304,22.7
66,184305,21.8
67,184306,21.7
68,184307,20.1
69,184308,18.0
70,184309,14.0
71,184310,10.5
