,时间,GPS车速
0,485527,0.0
1,485528,0.0
2,485529,0.0
3,485530,0.0
4,485531,0.0
5,485532,0.0
6,485533,0.5
7,485534,12.6
8,485535,12.7
9,485536,17.7
10,485537,17.2
11,485538,20.8
12,485539,21.0
13,485540,19.9
14,485541,18.5
15,485542,19.1
16,485543,16.6
17,485544,17.4
18,485546,21.6
19,485547,21.2
20,485548,18.2
21,485549,18.3
22,485550,20.2
23,485551,21.4
24,485552,23.3
25,485553,21.5
26,485554,20.0
27,485555,19.2
28,485556,17.3
29,485557,17.3
30,485558,20.3
31,485559,21.2
32,485560,22.6
33,485561,21.7
34,485562,15.8
35,485563,11.6
