时间,GPS车速
515592,0.0
515593,0.0
515594,0.0
515595,0.0
515596,0.0
515597,0.0
515598,0.0
515599,0.0
515600,0.0
515601,0.0
515602,0.0
515603,0.0
515604,0.0
515605,0.0
515606,0.0
515607,0.0
515608,0.0
515609,0.0
515610,0.0
515611,0.0
515612,0.0
515613,0.0
515614,0.0
515615,0.0
515616,0.0
515618,0.0
515620,0.0
515621,13.0
515622,10.1
515623,10.5
515624,10.7
515625,11.1
515626,11.8
515627,12.4
515628,19.9
515629,20.4
515630,20.9
515632,28.5
515633,24.0
515634,33.5
515635,29.2
515636,28.0
515637,28.6
515638,29.4
515639,30.5
515640,31.5
515641,32.1
515642,31.5
515643,31.5
515644,32.2
515645,34.8
515646,35.0
515647,35.3
515648,35.7
515649,35.8
515650,36.5
515651,39.0
515652,39.4
515653,39.3
515654,39.9
515655,39.5
515656,41.0
515657,43.5
515658,44.7
515659,43.9
515660,43.8
515661,45.5
515662,45.5
515663,45.6
515664,45.6
515665,46.3
515666,45.7
515667,47.5
515668,47.4
515669,47.9
515670,47.4
515671,46.9
515672,47.0
515673,46.0
515674,45.0
515675,43.4
515676,41.2
515677,39.4
515678,43.0
515679,43.8
515680,44.2
515681,42.4
515682,42.3
515683,41.9
515684,40.7
515685,35.8
515686,34.9
515687,32.2
515688,31.8
515689,29.7
515690,28.9
515691,25.4
515692,25.6
515693,25.8
515694,24.6
515695,18.3
515696,17.8
515697,14.5
515698,10.0
515699,7.5
515700,6.4
515701,5.1
515702,5.2
515703,5.8
515704,8.7
515705,9.2
515707,16.4
515708,10.7
515709,10.8
515710,9.3
515711,8.1
515712,6.0
515713,5.6
515714,6.1
515715,7.3
515716,7.7
515718,13.4
515719,14.8
515720,17.1
515721,20.5
515722,20.8
515723,21.5
515725,24.6
515726,29.7
515727,32.2
515728,34.2
515729,35.2
515730,36.3
515731,36.9
515732,38.4
515733,38.5
515734,38.5
515735,38.5
515736,39.8
515737,43.5
515739,43.7
515740,44.5
515741,44.9
515742,45.2
515743,46.3
515744,46.3
515745,44.8
515746,44.4
515747,43.3
515749,41.7
515750,40.5
515751,39.2
515753,37.9
515754,36.7
515755,31.7
515757,30.5
515758,27.9
515759,25.5
515760,23.9
515761,19.0
515762,19.1
515763,16.7
515764,43.5
515765,15.7
515766,14.8
515767,13.7
515768,14.0
515769,13.5
515770,13.5
515771,13.6
515772,15.5
515773,17.5
515774,17.6
515775,18.2
515776,18.3
515777,18.3
515778,18.4
515779,19.9
515780,21.0
515781,21.0
515782,22.0
515783,22.8
515784,22.7
515785,22.6
515786,22.7
515787,21.7
515788,20.9
515789,21.5
515790,27.3
515791,26.0
515792,22.3
515793,20.3
515794,16.3
515795,15.8
515796,12.7
515797,12.0
515798,12.9
515799,13.1
515800,13.2
515801,13.2
515802,12.9
515803,13.5
515804,10.8
515805,10.0
515806,0.0
