,时间,GPS车速
0,191202,7.3
1,191203,0.2
2,191204,0.0
3,191205,0.0
4,191206,0.0
5,191207,0.0
6,191208,0.0
7,191209,0.0
8,191210,0.0
9,191211,0.0
10,191212,0.0
11,191213,0.0
12,191214,0.0
13,191215,0.0
14,191216,0.0
15,191217,0.0
16,191218,0.0
17,191219,0.0
18,191220,0.0
19,191221,0.0
20,191222,0.0
21,191223,0.0
22,191224,0.0
23,191225,0.0
24,191226,0.0
25,191227,0.0
26,191228,0.0
27,191229,0.0
28,191230,0.0
29,191231,0.0
30,191232,0.0
31,191233,0.0
32,191234,0.0
33,191235,0.0
34,191236,0.0
35,191237,0.0
36,191238,0.0
37,191239,0.0
38,191240,0.0
39,191241,2.4
40,191242,3.2
41,191243,4.4
42,191244,4.7
43,191245,5.6
44,191246,5.7
45,191247,6.6
46,191248,7.7
47,191249,8.9
48,191250,10.0
49,191251,10.8
50,191252,11.8
51,191253,11.9
52,191254,12.6
53,191255,13.1
54,191256,13.5
55,191257,13.7
56,191258,13.8
57,191259,14.4
58,191260,14.9
59,191261,15.3
60,191262,15.7
61,191263,16.2
62,191264,17.4
63,191265,17.5
64,191266,17.7
65,191267,17.7
66,191268,17.6
67,191269,17.4
68,191270,17.5
69,191271,17.5
70,191272,17.5
71,191273,18.2
72,191274,18.9
73,191275,19.2
74,191276,19.3
75,191277,20.4
76,191278,20.7
77,191279,21.3
78,191280,22.6
79,191281,23.4
80,191282,24.5
81,191283,26.6
82,191285,28.6
83,191286,29.2
84,191287,29.9
85,191288,29.9
86,191289,30.0
87,191290,30.6
88,191291,31.9
89,191292,32.6
90,191293,33.7
91,191294,34.2
92,191295,26.6
93,191296,35.5
94,191297,36.6
95,191298,37.3
96,191299,38.7
97,191300,38.8
98,191301,39.9
99,191302,40.5
100,191303,40.5
101,191304,40.6
102,191305,41.3
103,191306,41.3
104,191307,41.0
105,191308,40.2
106,191309,39.7
107,191310,39.2
108,191311,38.0
109,191312,37.0
110,191313,36.4
111,191314,36.0
112,191315,35.1
113,191316,34.0
114,191317,31.6
115,191318,30.5
116,191319,23.9
117,191320,23.4
118,191321,22.2
119,191322,21.5
120,191323,20.3
121,191324,19.7
122,191325,16.5
123,191326,16.5
124,191327,15.7
125,191328,16.8
126,191329,18.1
127,191330,18.2
128,191331,20.9
129,191332,21.5
130,191333,23.5
131,191334,25.7
132,191335,27.5
133,191336,29.0
134,191337,30.1
135,191338,33.4
136,191339,33.9
137,191340,34.4
138,191341,35.1
139,191342,37.1
140,191343,38.2
141,191344,40.0
142,191345,42.1
143,191346,43.7
144,191347,46.1
145,191348,49.2
146,191349,50.8
147,191350,50.9
148,191351,51.3
149,191352,51.7
150,191353,51.6
151,191354,51.7
152,191355,52.1
153,191356,52.1
154,191357,52.3
155,191358,52.4
156,191359,52.3
157,191361,52.7
158,191362,52.7
159,191363,51.5
160,191364,50.9
161,191365,50.3
162,191366,50.4
163,191367,51.7
164,191368,51.6
165,191369,52.4
166,191370,52.1
167,191371,51.6
168,191372,52.3
169,191373,51.8
170,191374,51.5
171,191375,51.5
172,191376,50.8
173,191377,50.8
174,191378,50.1
175,191379,50.3
176,191380,50.8
177,191381,50.7
178,191382,51.1
179,191383,51.5
180,191384,51.4
181,191385,51.5
182,191386,51.6
183,191387,51.6
184,191388,52.4
185,191389,51.9
186,191390,50.3
187,191391,49.7
188,191392,49.6
189,191393,49.5
190,191394,44.9
191,191395,44.2
192,191396,40.5
193,191397,40.1
194,191398,40.1
195,191399,40.1
196,191400,43.4
197,191401,43.4
198,191402,47.0
199,191403,47.4
200,191404,48.8
201,191405,49.6
202,191406,50.4
203,191407,51.1
204,191408,52.5
205,191409,52.4
206,191410,52.8
207,191411,52.8
208,191412,53.4
209,191413,53.4
210,191414,52.3
211,191415,52.3
212,191416,52.1
213,191417,52.2
214,191418,51.0
215,191419,51.3
216,191420,51.7
217,191421,51.3
218,191422,52.7
219,191423,52.0
220,191424,49.7
221,191425,49.7
222,191426,49.8
223,191427,49.7
224,191428,49.8
225,191429,49.8
226,191430,48.3
227,191431,47.3
228,191432,46.2
229,191433,46.1
230,191434,45.1
231,191435,44.1
232,191436,41.2
233,191437,39.6
234,191438,33.6
235,191439,31.9
236,191440,25.5
237,191441,25.7
238,191442,24.1
239,191443,21.5
240,191444,15.1
241,191445,16.2
242,191446,18.0
243,191447,19.1
244,191448,22.0
245,191449,22.6
246,191450,25.8
247,191451,27.4
248,191452,29.8
249,191453,30.1
250,191454,33.1
251,191455,33.2
252,191456,34.0
253,191457,34.3
254,191458,34.9
255,191459,35.5
256,191460,35.5
257,191462,37.1
258,191463,38.2
259,191464,38.9
260,191465,38.2
261,191466,38.3
262,191467,38.1
263,191468,38.2
264,191470,36.0
265,191471,36.0
266,191472,37.7
267,191473,37.0
268,191474,38.1
269,191475,38.7
270,191476,40.6
271,191478,40.7
272,191480,41.1
273,191481,41.7
274,191482,42.0
275,191483,42.1
276,191484,41.6
277,191485,41.2
278,191486,40.9
279,191487,39.1
280,191488,34.6
281,191489,30.6
282,191490,27.7
283,191491,40.7
284,191492,20.2
285,191493,18.2
286,191494,14.7
287,191495,12.2
288,191496,11.1
289,191497,10.3
