,时间,GPS车速
0,497639,9.2
1,497640,7.4
2,497641,7.0
3,497642,6.6
4,497643,6.5
5,497644,8.5
6,497645,10.8
7,497646,14.0
8,497647,16.2
9,497648,17.2
10,497649,19.7
11,497650,23.8
12,497651,27.8
13,497652,32.2
14,497653,34.6
15,497654,37.0
16,497655,40.0
17,497656,44.2
18,497657,44.1
19,497658,43.8
20,497659,43.8
21,497660,44.8
22,497661,43.2
23,497662,42.0
24,497663,38.6
25,497664,38.0
26,497665,37.7
27,497666,39.3
28,497667,40.4
29,497668,41.9
30,497669,43.6
31,497670,44.7
32,497671,47.0
33,497672,48.1
34,497673,49.7
35,497674,53.5
36,497675,53.9
37,497676,54.7
38,497677,55.7
39,497678,55.7
40,497679,56.4
41,497680,52.0
42,497681,54.1
43,497682,49.8
44,497683,47.7
45,497684,47.0
46,497685,46.9
47,497686,47.2
48,497687,47.1
49,497688,45.6
50,497689,43.3
51,497690,39.1
52,497691,37.8
53,497692,36.8
54,497693,34.7
55,497694,31.8
56,497695,27.4
57,497696,22.0
58,497697,18.3
59,497698,17.0
60,497699,17.1
61,497700,19.2
62,497701,20.2
63,497702,22.9
64,497703,23.2
65,497704,17.8
66,497705,17.0
67,497706,19.3
68,497707,23.4
69,497708,29.0
70,497709,31.3
71,497710,36.3
72,497711,37.8
73,497712,41.0
74,497713,41.8
75,497714,45.5
76,497715,46.8
77,497716,48.1
78,497717,48.0
79,497718,49.3
80,497719,50.0
81,497720,51.7
82,497721,51.7
83,497722,52.0
84,497723,52.5
85,497724,53.6
86,497725,54.0
87,497726,53.3
88,497727,53.8
89,497728,49.5
90,497729,46.7
91,497730,45.6
92,497731,46.1
93,497732,47.6
94,497733,45.5
95,497734,53.1
96,497735,54.6
97,497736,58.8
98,497737,60.4
99,497738,62.0
100,497739,63.4
101,497740,56.4
102,497741,51.8
103,497742,47.5
104,497743,42.9
105,497744,39.5
106,497745,35.7
107,497746,32.9
108,497747,29.7
109,497748,29.2
110,497749,30.3
111,497750,32.7
112,497751,36.2
113,497752,37.3
114,497753,38.2
115,497754,38.3
116,497755,38.4
117,497756,37.5
118,497757,35.1
119,497758,29.1
120,497759,26.5
121,497760,26.0
122,497761,26.6
123,497762,28.0
124,497763,30.0
125,497764,31.7
126,497765,34.5
127,497766,37.7
128,497767,39.3
129,497768,41.2
130,497769,42.7
131,497770,44.1
132,497771,45.3
133,497772,46.4
134,497773,45.3
135,497774,43.5
136,497775,41.7
137,497776,38.0
138,497777,35.8
139,497778,33.9
140,497779,32.8
141,497780,32.7
142,497781,32.8
143,497782,32.9
144,497783,30.5
145,497784,28.9
146,497785,27.9
147,497786,28.0
148,497787,29.0
149,497788,30.6
150,497789,30.4
151,497790,28.9
152,497791,24.3
153,497792,21.6
154,497793,17.0
155,497794,14.5
156,497795,11.0
