,时间,GPS车速
0,516568,6.7
1,516569,6.4
2,516570,5.7
3,516571,5.8
4,516572,7.1
5,516573,6.7
6,516574,6.2
7,516575,5.5
8,516576,6.0
9,516577,6.0
10,516578,7.0
11,516579,9.1
12,516580,9.2
13,516581,8.4
14,516582,5.8
15,516583,5.3
16,516584,3.8
17,516585,4.3
18,516586,4.6
19,516587,4.7
20,516588,4.4
21,516589,3.7
22,516590,4.1
23,516591,4.1
24,516592,5.0
25,516593,5.3
26,516594,6.1
27,516595,6.1
28,516596,7.2
29,516597,7.6
30,516598,10.8
31,516599,11.1
32,516600,14.0
33,516601,14.9
34,516602,15.3
35,516603,15.2
36,516604,13.9
37,516605,13.8
38,516606,14.4
39,516607,15.5
40,516608,11.6
