,时间,GPS车速
0,426576,9.4
1,426577,8.7
2,426578,9.0
3,426579,13.8
4,426580,15.0
5,426581,17.6
6,426582,17.6
7,426583,17.6
8,426584,17.6
9,426585,18.8
10,426586,19.2
11,426587,18.7
12,426588,19.2
13,426589,18.0
14,426590,17.2
15,426591,19.2
16,426592,18.4
17,426593,19.3
18,426594,19.8
19,426595,20.5
20,426596,20.0
21,426597,23.0
22,426598,25.8
23,426599,27.7
24,426600,28.4
25,426601,29.2
26,426602,29.7
27,426603,28.8
28,426604,28.8
29,426605,29.5
30,426606,29.5
31,426607,30.6
32,426608,30.7
33,426609,30.5
34,426610,30.4
35,426611,28.8
36,426612,25.3
37,426613,19.9
38,426614,18.4
39,426615,16.1
40,426616,15.3
41,426617,13.3
42,426618,12.1
