,时间,GPS车速
0,490789,9.7
1,490790,9.3
2,490791,8.9
3,490792,8.3
4,490793,8.3
5,490794,7.5
6,490795,7.0
7,490796,7.6
8,490797,8.1
9,490798,7.7
10,490799,7.6
11,490914,30.7
12,490915,31.0
13,490916,32.0
14,490917,32.1
15,490918,33.1
16,490919,33.6
17,490920,34.1
18,490921,35.0
19,490922,35.4
20,490923,35.5
21,490924,36.5
22,490925,37.9
23,490926,37.9
24,490927,37.5
25,490928,36.0
26,490929,36.9
27,490930,37.0
28,490931,35.6
29,490932,35.6
30,490933,35.2
31,490934,34.6
32,490935,34.5
33,490936,34.2
34,490937,33.0
35,490938,32.4
36,490939,32.7
37,490940,32.6
38,490941,31.1
39,490942,28.7
40,490943,27.4
41,490944,23.8
42,490945,23.8
43,490946,23.8
44,490947,23.4
45,490948,24.2
46,490949,24.2
47,490950,24.2
48,490951,23.5
49,490952,23.4
50,490953,23.0
51,490954,21.5
52,490955,20.2
53,490956,19.5
54,490957,19.2
55,490958,19.1
56,490959,18.3
57,490960,17.7
58,490961,18.4
59,490962,18.3
60,490963,18.4
61,490964,19.2
62,490965,20.8
63,490966,23.1
64,490967,24.5
65,490968,25.4
66,490969,26.3
67,490970,27.9
68,490971,29.3
69,490972,29.9
70,490973,31.2
71,490974,32.4
72,490975,32.5
73,490976,32.8
74,490977,32.9
75,490978,34.3
76,490979,34.0
77,490980,33.9
78,490981,31.3
79,490982,30.6
80,490983,30.2
81,490984,28.5
82,490985,27.2
83,490986,26.2
84,490987,24.8
85,490988,24.2
86,490989,24.2
87,490990,22.9
88,490991,22.5
89,490992,21.9
90,490993,21.8
91,490994,22.8
92,490995,22.9
93,490996,23.4
94,490997,23.0
95,490998,23.5
96,490999,23.9
97,491000,24.8
98,491001,25.2
99,491002,25.4
100,491003,25.4
101,491004,27.9
102,491005,28.5
103,491006,28.5
104,491007,29.8
105,491008,32.7
106,491783,34.3
107,491784,33.0
108,491785,28.7
109,491786,24.1
110,491787,13.8
111,491788,10.1
