,时间,GPS车速
0,419302,8.5
1,419303,5.2
2,419304,3.5
3,419305,0.1
4,419306,0.0
5,419307,0.0
6,419308,0.0
7,419309,0.0
8,419310,0.0
9,419311,0.0
10,419312,0.0
11,419313,0.0
12,419314,0.0
13,419315,2.0
14,419316,1.6
15,419317,0.0
16,419318,0.0
17,419319,0.0
18,419320,0.0
19,419321,0.0
20,419322,0.0
21,419323,0.0
22,419324,0.0
23,419325,0.0
24,419326,0.0
25,419327,0.0
26,419328,0.0
27,419329,0.0
28,419330,0.0
29,419331,0.0
30,419332,0.0
31,419333,0.0
32,419334,0.0
33,419335,0.0
34,419336,0.0
35,419337,0.0
36,419338,0.0
37,419339,0.0
38,419340,0.0
39,419341,2.0
40,419342,2.5
41,419343,2.9
42,419344,4.4
43,419346,5.5
44,419347,6.6
45,419348,4.4
46,419349,8.7
47,419350,11.9
48,419351,13.1
49,419352,14.7
50,419353,16.1
51,419354,17.7
52,419355,18.9
53,419356,21.2
54,419357,22.3
55,419358,22.8
56,419359,22.2
57,419360,22.1
58,419361,21.8
59,419362,21.9
60,419363,21.9
61,419364,21.9
62,419365,22.5
63,419366,22.8
64,419368,24.1
65,419369,22.8
66,419370,24.8
67,419371,23.9
68,419372,21.9
69,419373,20.1
70,419374,18.5
71,419375,15.5
72,419376,12.0
73,419377,12.0
74,419378,11.2
