,时间,GPS车速
0,424444,8.4
1,424445,7.2
2,424446,5.0
3,424447,5.4
4,424448,6.1
5,424449,5.8
6,424450,4.9
7,424451,3.8
8,424452,3.7
9,424453,3.4
10,424454,0.1
11,424455,0.2
12,424456,0.2
13,424457,0.2
14,424458,0.0
15,424459,0.0
16,424460,0.0
17,424461,0.0
18,424462,0.0
19,424463,0.2
20,424464,0.0
21,424465,0.0
22,424466,0.0
23,424467,0.0
24,424468,0.0
25,424469,0.0
26,424470,0.0
27,424471,0.0
28,424472,0.0
29,424473,0.0
30,424474,0.0
31,424475,0.0
32,424476,0.0
33,424477,0.0
34,424478,0.0
35,424479,0.0
36,424480,0.0
37,424481,0.0
38,424482,0.0
39,424483,0.0
40,424484,0.0
41,424485,0.0
42,424486,0.0
43,424487,0.0
44,424488,0.0
45,424489,0.0
46,424490,0.0
47,424491,0.0
48,424492,0.0
49,424493,0.0
50,424494,0.0
51,424495,0.0
52,424496,0.0
53,424497,0.0
54,424498,0.0
55,424499,0.0
56,424500,0.0
57,424501,0.0
58,424502,0.0
59,424503,0.0
60,424504,1.6
61,424505,2.2
62,424506,3.0
63,424507,3.1
64,424508,3.4
65,424509,3.8
66,424510,3.8
67,424511,3.9
68,424512,4.4
69,424513,4.3
70,424514,2.4
71,424515,2.4
72,424516,2.5
73,424517,3.6
74,424518,7.9
75,424519,10.3
76,424520,14.0
77,424521,14.0
78,424522,14.0
79,424523,13.9
80,424524,12.4
81,424525,13.7
82,424526,15.7
83,424527,15.8
84,424528,15.4
85,424529,13.7
86,424530,13.0
87,424531,15.3
88,424532,17.4
89,424533,21.5
90,424534,27.4
91,424535,30.9
92,424536,36.4
93,424537,37.7
94,424538,36.4
95,424539,34.3
96,424540,33.9
97,424541,34.0
98,424542,34.1
99,424543,33.0
100,424544,32.4
101,424545,33.1
102,424546,31.1
103,424547,30.1
104,424548,30.1
105,424549,30.8
106,424550,28.7
107,424551,29.6
108,424552,30.0
109,424553,31.3
110,424554,34.2
111,424555,36.7
112,424556,35.6
113,424557,37.2
114,424558,38.8
115,424559,40.3
116,424560,40.2
117,424561,39.7
118,424562,38.9
119,424563,38.8
120,424564,36.5
121,424565,40.0
122,424566,41.5
123,424567,43.4
124,424568,45.1
125,424569,46.8
126,424570,48.3
127,424571,46.0
128,424572,42.5
129,424573,38.4
130,424574,36.4
131,424575,34.9
132,424576,34.4
133,424577,32.2
134,424578,30.9
135,424579,28.3
136,424580,25.7
137,424581,27.2
138,424582,31.3
139,424583,31.2
140,424584,30.2
141,424585,30.1
142,424586,28.7
143,424587,24.5
144,424588,21.1
