,时间,GPS车速
0,502156,7.8
1,502261,30.9
2,502262,29.1
3,502263,26.1
4,502264,24.0
5,502265,22.9
6,502266,22.1
7,502267,21.1
8,502268,19.5
9,502269,19.1
10,502270,19.0
11,502271,18.5
12,502272,19.2
13,502273,20.9
14,502274,22.4
15,502275,24.7
16,502276,28.8
17,502277,32.5
18,502278,35.4
19,502279,40.0
20,502280,42.5
21,502281,44.5
22,502282,46.0
23,502283,47.5
24,502284,48.3
25,502285,48.2
26,502286,48.7
27,502287,48.6
28,502288,48.9
29,502289,47.4
30,502290,45.5
31,502291,39.4
32,502292,31.3
33,502293,21.6
34,502294,19.0
35,502295,17.8
36,502296,18.8
37,502297,22.9
38,502298,25.4
39,502299,27.6
40,502300,26.6
41,502301,26.1
42,502302,26.0
43,502303,26.5
44,502304,30.0
45,502305,34.4
46,502306,35.6
47,502307,37.2
48,502308,38.1
49,502309,39.7
50,502310,40.6
51,502311,43.2
52,502312,44.2
53,502313,47.4
54,502314,46.9
55,502315,52.8
56,502316,54.6
57,502317,54.5
58,502318,56.3
59,502319,56.9
60,502320,57.8
61,502321,54.2
62,502322,56.1
63,502323,50.9
64,502324,49.6
65,502325,48.0
66,502326,47.7
67,502327,48.3
68,502328,48.2
69,502329,48.2
70,502330,48.5
71,502331,48.9
72,502332,48.3
73,502333,47.5
74,502334,48.1
75,502335,50.6
76,502336,51.2
77,502337,52.2
78,502338,52.9
79,502339,53.8
80,502340,54.2
81,502341,58.9
82,502342,58.3
83,502343,58.3
84,502344,58.3
85,502345,59.4
86,502346,59.3
87,502347,60.4
88,502348,60.2
89,502349,63.2
90,502350,64.5
91,502351,65.1
92,502352,65.7
93,502353,66.1
94,502354,66.6
95,502355,67.0
96,502356,67.0
97,502357,67.1
98,502358,63.3
99,502359,62.9
100,502360,63.5
101,502361,62.8
102,502362,64.6
103,502363,64.5
104,502364,63.8
105,502365,63.8
106,502366,65.9
107,502367,66.0
108,502368,65.6
109,502369,63.4
110,502370,62.5
111,502371,58.9
112,502372,56.7
113,502373,53.8
114,502374,53.6
115,502375,53.7
116,502376,52.2
