,时间,GPS车速
0,417227,8.7
1,417228,4.9
2,417229,3.2
3,417230,1.8
4,417231,1.4
5,417232,3.6
6,417233,4.3
7,417234,6.2
8,417235,9.2
9,417236,16.9
10,417237,18.3
11,417238,21.2
12,417239,22.8
13,417240,26.7
14,417241,26.8
15,417242,28.0
16,417243,28.6
17,417244,28.5
18,417245,29.8
19,417246,32.8
20,417247,33.5
21,417248,35.9
22,417249,36.7
23,417250,35.8
24,417251,35.8
25,417252,36.9
26,417253,36.9
27,417254,38.2
28,417255,36.9
29,417256,33.1
30,417257,32.3
31,417258,31.9
32,417259,31.8
33,417260,34.7
34,417261,34.3
35,417262,34.4
36,417263,31.9
37,417264,23.2
38,417265,18.0
39,417266,13.0
