,时间,GPS车速
0,396914,9.8
1,396915,7.4
2,396916,4.3
3,396917,3.0
4,396918,3.2
5,396919,3.6
6,396920,4.7
7,396921,5.3
8,396922,4.7
9,396923,3.4
10,396924,3.3
11,396925,1.8
12,396926,0.0
13,396927,0.0
14,396928,0.0
15,396929,2.0
16,396930,3.1
17,396931,3.8
18,396932,3.8
19,396933,3.1
20,396934,3.0
21,396935,2.9
22,396936,2.8
23,396937,2.0
24,396938,2.0
25,396939,1.9
26,396940,1.5
27,396941,0.0
28,396942,0.0
29,396943,0.0
30,396944,0.0
31,396945,0.0
32,396946,0.0
33,396947,0.0
34,396948,0.0
35,396949,0.0
36,396950,0.0
37,396951,0.0
38,396952,0.0
39,396953,0.0
40,396954,0.0
41,396955,0.0
42,396956,0.0
43,396957,0.0
44,396958,0.0
45,396959,0.0
46,396960,0.0
47,396961,0.0
48,396962,0.0
49,396963,0.0
50,396964,0.0
51,396965,0.0
52,396966,0.0
53,396967,4.4
54,396968,8.1
55,396969,8.7
56,396970,7.5
57,396971,6.7
58,396972,7.5
59,396973,10.6
60,396974,12.5
61,396975,13.4
62,396976,15.0
63,396977,16.2
64,396978,20.5
65,396979,23.8
66,396980,26.6
67,396981,27.6
68,396982,30.8
69,396983,31.8
70,396984,35.3
71,396985,37.0
72,396986,38.5
73,396987,39.1
74,396988,39.9
75,396989,40.0
76,396990,41.4
77,396991,41.7
78,396992,42.5
79,396993,43.9
80,396994,43.2
81,396995,42.6
82,396996,41.3
83,396997,41.7
84,396998,39.5
85,396999,41.0
86,397000,42.2
87,397001,43.2
88,397002,44.0
89,397003,44.8
90,397004,45.9
91,397005,47.8
92,397006,48.5
93,397007,48.4
94,397008,48.0
95,397009,48.0
96,397010,47.0
97,397011,47.5
98,397012,49.2
99,397013,49.9
100,397014,50.8
101,397015,50.8
102,397016,50.2
103,397017,49.9
104,397018,49.8
105,397019,49.7
106,397020,49.0
107,397021,48.4
108,397022,48.0
109,397023,48.0
110,397024,49.2
111,397025,49.2
112,397026,50.2
113,397027,51.2
114,397028,49.9
115,397029,50.7
116,397030,49.2
117,397031,48.3
118,397032,47.8
119,397033,48.3
120,397034,48.2
121,397035,47.7
122,397036,50.5
123,397037,51.2
124,397038,51.5
125,397039,51.5
126,397040,48.4
127,397041,46.2
128,397042,46.1
129,397043,46.2
130,397044,48.7
131,397045,49.6
132,397046,51.2
133,397047,52.5
134,397048,55.2
135,397049,56.3
136,397050,58.3
137,397051,58.6
138,397052,58.6
139,397053,58.5
140,397054,56.4
141,397055,56.0
142,397056,55.4
143,397057,55.3
144,397058,53.9
145,397059,53.5
146,397060,53.5
147,397061,53.2
148,397062,53.6
149,397063,53.8
150,397064,53.8
151,397065,53.8
152,397066,55.0
153,397125,50.9
154,397126,50.0
155,397127,53.4
156,397128,55.3
157,397129,56.3
158,397130,57.7
159,397131,58.4
160,397132,58.7
161,397133,58.6
162,397134,57.6
163,397135,56.6
164,397136,55.8
165,397137,53.7
166,397138,47.2
167,397139,39.1
168,397140,34.7
169,397141,33.5
170,397142,32.7
171,397143,32.1
172,397144,31.6
173,397145,31.2
174,397146,31.0
175,397147,31.7
176,397148,32.1
177,397149,33.3
178,397150,34.4
179,397151,35.0
180,397152,36.4
181,397153,37.2
182,397154,39.2
183,397155,40.7
184,397156,42.9
185,397157,46.4
186,397158,47.1
187,397159,47.1
188,397160,47.8
189,397161,48.7
190,397162,46.5
191,397163,44.1
192,397164,43.0
193,397165,42.9
194,397166,42.4
195,397167,41.4
196,397168,41.3
197,397169,40.9
198,397170,40.1
199,397171,38.0
200,397172,36.7
201,397173,36.3
202,397174,36.2
203,397175,36.7
204,397176,37.6
205,397177,39.1
206,397178,39.4
207,397179,38.7
208,397180,38.1
209,397181,38.2
210,397182,40.6
211,397183,40.5
212,397184,39.2
213,397185,38.4
214,397186,38.3
215,397187,38.5
216,397188,38.6
217,397189,38.6
218,397190,38.7
219,397191,38.8
220,397192,38.9
221,397193,39.3
222,397194,39.8
223,397195,39.9
224,397196,41.3
225,397197,41.4
226,397198,41.0
227,397199,41.4
228,397200,41.4
229,397201,37.2
230,397202,34.0
231,397203,30.4
232,397204,29.5
233,397205,28.6
234,397206,28.6
235,397207,30.2
236,397208,30.7
237,397209,31.2
238,397210,32.4
239,397211,33.8
240,397212,35.2
241,397213,36.9
242,397214,38.7
243,397215,41.0
244,397216,42.2
245,397217,43.7
246,397218,44.7
247,397219,45.6
248,397292,44.6
249,397293,43.5
250,397294,43.6
251,397295,43.8
252,397296,44.8
253,397297,46.3
254,397298,46.8
255,397299,46.4
256,397300,45.4
257,397301,45.1
258,397302,44.6
259,397303,44.6
260,397304,44.5
261,397305,44.6
262,397306,44.1
263,397307,44.2
264,397308,44.3
265,397309,44.2
266,397310,44.2
267,397311,44.4
268,397312,45.1
269,397313,45.1
270,397314,46.0
271,397315,46.1
272,397316,46.6
273,397317,47.0
274,397318,47.7
275,397319,47.7
276,397320,49.3
277,397321,50.3
278,397322,51.8
279,397323,52.9
280,397324,54.1
281,397325,55.5
282,397326,56.3
283,397327,57.6
284,397328,58.3
285,397329,58.8
286,397330,59.2
287,397331,60.3
288,397332,60.2
289,397333,56.7
290,397334,58.4
291,397335,53.0
292,397336,53.4
293,397337,54.3
294,397338,54.8
295,397339,53.7
296,397340,56.1
297,397341,56.9
298,397342,58.4
299,397343,57.8
300,397344,58.3
301,397345,54.8
302,397346,54.7
303,397347,54.7
304,397348,54.7
305,397349,54.8
306,397350,54.5
307,397351,54.8
308,397352,54.4
309,397353,53.4
310,397354,53.4
