,时间,GPS车速
0,482831,9.7
1,482832,9.7
2,482833,11.2
3,482834,12.1
4,482835,11.7
5,482836,11.2
6,482837,11.2
7,482838,11.8
8,482839,11.4
9,482840,12.1
10,482841,12.7
11,482842,12.6
12,482843,12.0
13,482844,12.0
14,482845,12.3
15,482846,12.2
16,482847,12.5
17,482848,13.2
18,482849,14.0
19,482850,14.6
20,482851,15.4
21,482852,15.5
22,482853,16.4
23,482854,16.3
24,482855,16.4
25,482856,16.4
26,482857,16.4
27,482858,18.4
28,482859,18.4
29,482860,18.4
30,482861,22.0
31,482862,22.3
32,482863,23.4
33,482864,25.0
34,482865,26.5
35,482866,25.7
36,482867,24.3
37,482868,22.5
38,482869,20.7
39,482870,20.2
40,482871,20.3
41,482872,18.2
42,482873,15.6
43,482874,12.6
44,482875,10.7
45,482876,10.0
