时间,GPS车速
187925,0.0
187926,0.0
187927,0.0
187928,0.0
187929,0.0
187930,0.0
187931,0.0
187932,0.0
187933,0.0
187934,0.0
187935,0.0
187936,0.0
187937,0.0
187938,0.0
187939,0.0
187940,0.0
187941,0.0
187942,0.0
187943,0.0
187944,0.0
187945,0.0
187946,0.0
187947,10.9
187948,14.4
187949,14.4
187950,16.1
187951,17.2
187952,18.2
187953,25.1
187954,25.9
187955,28.5
187956,29.6
187957,31.4
187958,33.3
187959,34.9
187960,35.4
187961,36.4
187962,36.5
187963,38.1
187964,38.5
187965,38.4
187966,39.3
187967,39.7
187968,40.1
187969,42.3
187970,43.2
187971,45.3
187972,46.3
187973,48.5
187974,50.5
187975,52.9
187976,54.8
187977,56.1
187978,56.9
187979,57.5
187980,57.2
187981,57.1
187982,56.7
187983,57.0
187984,57.0
187985,56.9
187986,58.9
187987,60.0
187988,60.3
187989,60.5
187990,63.8
187991,66.3
187992,68.4
187993,70.3
187994,71.6
187995,72.2
187996,72.7
187997,72.7
187998,72.6
187999,72.7
188000,72.8
188001,72.9
188002,73.0
188003,73.1
188004,74.1
188005,73.7
188006,73.3
188007,73.6
188008,72.2
188009,72.7
188010,72.3
188011,68.7
188012,67.5
188013,67.4
188014,67.3
188015,66.5
188016,65.7
188017,67.2
188018,67.2
188019,67.0
188020,67.1
188021,67.0
188022,67.3
188023,67.3
188024,67.4
188025,67.5
188026,67.7
188027,67.9
188028,68.0
188029,71.3
188030,69.8
188031,70.2
188032,67.9
188033,66.8
188034,66.8
188035,66.4
188036,66.4
188037,64.3
188038,63.3
188039,63.1
188040,63.1
188041,62.7
188042,63.2
188043,62.7
188044,62.7
188045,62.6
188046,62.6
188047,65.3
188048,64.0
188049,63.0
188050,62.2
188051,62.1
188052,62.0
188053,59.5
188054,58.4
188055,56.2
188056,54.5
188057,53.6
188058,53.3
188059,52.4
188060,52.3
188061,51.8
188062,51.6
188063,50.0
188064,49.9
188065,50.3
188066,50.7
188067,50.6
188068,50.5
188069,50.6
188070,50.7
188071,50.6
188072,49.9
188073,50.4
188074,50.4
188075,50.3
188076,50.0
188077,49.8
188078,50.6
188079,50.2
188080,50.2
188081,50.2
188082,49.1
188083,46.5
188084,48.9
188085,48.8
188086,49.4
188087,48.3
188088,48.4
188089,48.9
188090,48.9
188091,49.0
188092,51.5
188093,52.9
188094,52.5
188095,52.2
188096,53.5
188097,53.2
188098,54.0
188099,54.3
188100,54.5
188101,54.4
188102,54.9
188103,55.0
188104,56.4
188105,56.1
188106,56.2
188107,56.4
188108,55.7
188109,56.1
188110,56.5
188111,56.4
188112,56.5
188113,56.5
188114,58.5
188115,57.7
188116,60.0
188117,59.6
188118,63.0
188119,63.2
188120,67.1
188121,67.1
188122,69.2
188123,69.2
188124,68.2
188125,69.5
188126,66.1
188127,65.3
188128,64.5
188129,64.1
188130,63.4
188131,63.1
188132,64.7
188133,63.6
188134,66.2
188135,66.6
188136,68.0
188137,67.5
188138,67.5
188139,67.1
188140,67.1
188141,67.0
188142,65.4
188143,65.4
188144,64.7
188145,64.3
188146,65.3
188147,64.4
188148,62.6
188149,62.7
188150,65.0
188151,65.0
188152,66.2
188153,65.9
188154,68.6
188155,68.1
188156,73.8
188157,71.8
188158,73.8
188159,74.2
188160,75.1
188161,74.7
188162,73.6
188163,72.8
188164,72.7
188165,71.6
188166,71.9
188167,71.4
188168,70.6
188169,70.1
188170,69.7
188171,69.6
188172,67.5
188173,66.7
188174,65.8
188175,65.8
188176,64.6
188177,64.1
188178,63.0
188179,62.1
188180,61.6
188181,60.8
188182,60.3
188183,59.9
188184,60.7
188185,60.0
188186,59.7
188187,59.8
188188,58.0
188189,58.4
188190,57.2
188191,57.2
188192,58.3
188193,58.3
188194,58.3
188195,58.0
188196,57.4
188197,57.3
188198,57.2
188199,54.6
188200,54.6
188201,55.1
188202,55.0
188203,54.6
188204,55.4
188205,56.5
188206,56.0
188207,56.0
188208,57.5
188209,57.5
188210,57.4
188211,57.5
188212,57.8
188213,57.9
188214,59.3
188215,60.1
188216,60.0
188217,60.2
188218,56.7
188219,56.7
188220,55.6
188221,54.4
188222,52.6
188223,51.7
188224,51.7
188225,49.9
188226,48.7
188227,49.2
188228,48.7
188229,48.4
188230,52.4
188231,53.4
188232,55.3
188233,58.8
188234,58.1
188235,58.2
188236,59.7
188237,59.7
188238,59.7
188239,59.8
188240,60.1
188241,60.3
188242,62.1
188243,61.4
188244,61.0
188245,61.5
188246,60.0
188247,60.0
188248,60.4
188249,60.0
188250,60.2
188251,60.2
188252,62.6
188253,61.5
188254,61.6
188255,57.4
188256,57.3
188257,57.4
188258,57.8
188259,58.5
188260,60.8
188261,61.8
188262,61.3
188263,61.9
188264,62.0
188265,63.4
188266,65.5
188267,65.6
188268,64.8
188269,64.5
188270,64.4
188271,63.9
188272,64.0
188273,64.0
188274,66.1
188275,66.2
188276,66.9
188277,66.8
188278,65.9
188279,66.0
188280,66.1
188281,63.9
188282,62.7
188283,62.6
188284,62.5
188285,62.0
188286,61.6
188287,61.5
188288,60.6
188289,61.1
188290,61.1
188291,59.5
188292,59.5
188293,57.9
188294,57.9
188295,57.4
188296,56.3
188297,57.6
188298,56.7
188299,56.1
188300,56.9
188301,56.5
188302,55.7
188303,55.3
188304,55.4
188305,55.3
188306,56.2
188307,55.7
188308,58.2
188309,58.7
188310,61.0
188311,60.6
188312,60.8
188313,61.1
188314,61.1
188315,60.7
188316,59.1
188317,59.1
188318,60.8
188319,61.6
188320,60.6
188321,60.4
188322,60.8
188323,60.9
188324,60.6
188325,58.9
188326,59.0
188327,59.0
188328,54.5
188329,54.1
188330,52.8
188331,51.6
188332,50.1
188333,49.8
188334,49.6
188335,49.2
188336,52.7
188337,52.8
188338,52.3
188339,53.3
188340,53.7
188341,55.2
188342,56.1
188343,58.4
188344,59.3
188345,59.8
188346,60.8
188347,61.6
188348,61.7
188349,61.8
188350,62.3
188351,64.9
188352,65.5
188353,65.1
188354,64.8
188355,65.7
188356,65.8
188357,65.7
188358,68.8
188359,70.7
188360,71.3
188361,72.7
188362,72.9
188368,73.0
188369,73.6
188370,73.4
188371,73.0
188372,72.7
188374,72.9
188375,72.9
188376,72.9
188377,71.2
188378,70.3
188379,67.5
188380,66.5
188381,64.1
188382,62.2
188383,61.1
188384,60.2
188385,72.7
188386,57.6
188387,72.7
188388,56.3
188389,52.9
188390,51.8
188391,50.3
188392,50.3
188393,50.8
188394,50.8
188395,52.0
188396,51.3
188397,51.8
188499,68.1
188500,68.7
188501,71.5
188502,72.4
188503,72.4
188504,73.1
188505,74.6
188506,75.2
188507,75.7
188508,76.2
188509,77.4
188510,76.9
188511,77.3
188512,77.6
188513,77.5
188514,77.5
188515,77.6
188516,77.7
188517,78.7
188518,78.3
188519,78.2
188520,78.3
188521,78.7
188522,79.1
188523,78.3
188524,78.2
188525,77.9
188526,76.2
188527,75.8
188528,75.9
188529,76.3
188530,75.6
188531,75.7
188532,75.6
188533,74.2
188534,73.2
188535,73.6
188536,73.6
188537,73.1
188538,73.1
188539,73.5
188540,78.5
188541,79.9
188542,80.7
188543,83.7
188544,83.2
188545,82.6
188546,81.1
188547,77.4
188548,72.1
188549,70.5
188550,68.8
188551,67.5
188552,65.8
188553,63.1
188554,60.9
188555,59.8
188556,58.5
188557,55.5
188558,55.2
188559,55.3
188560,55.1
188561,55.2
188562,54.6
188563,53.6
188564,54.0
188565,53.7
188566,52.3
188567,52.8
188568,53.9
188569,55.8
188570,55.9
188571,58.0
188572,59.0
188573,63.8
188574,62.3
188575,67.0
188576,69.1
188577,71.1
188578,71.6
188579,73.4
188580,72.9
188581,74.2
188582,74.5
188583,77.9
188584,77.5
188585,77.4
188590,72.4
188591,71.5
188592,70.2
188593,69.9
188594,71.8
188595,70.3
188596,74.4
188597,76.0
188598,77.4
188599,76.0
188600,75.2
188601,76.1
188602,75.9
188603,75.7
188604,75.2
188605,74.4
188606,74.3
188607,74.2
188608,73.9
188609,71.6
188610,71.3
188611,71.4
188612,68.9
188613,67.6
188619,69.4
188622,72.7
188623,71.9
188624,71.9
188625,67.6
188626,72.1
188627,71.5
188628,67.6
188629,71.8
188630,75.4
188631,79.0
188632,69.4
188690,85.4
189157,40.8
189158,40.9
189159,40.9
189160,40.6
189161,40.5
189162,40.4
189163,38.8
189164,36.1
189165,35.1
189166,35.2
189167,36.6
189168,36.0
189169,36.1
189170,36.6
189171,37.1
189172,37.1
189173,36.4
189174,35.2
189175,34.4
189176,32.8
189177,30.9
189178,29.9
189179,27.4
189180,26.4
189181,25.1
189182,23.5
189183,19.6
189184,17.0
189185,15.7
189186,14.7
189187,15.1
189188,16.2
189189,17.8
189190,27.3
189191,32.4
189192,34.7
189193,37.3
189194,38.5
189195,40.2
189196,40.7
189197,38.3
189198,34.9
189199,29.9
189200,25.7
189201,12.3
189202,7.4
189203,12.1
189204,14.7
189205,20.1
189206,26.8
189207,30.1
189208,32.2
189209,34.7
189210,36.0
189211,38.8
189212,41.6
189213,43.9
189214,45.7
189215,47.5
189216,49.3
189217,50.7
189218,51.9
189219,52.9
189220,53.7
189221,54.9
189222,55.3
189223,57.1
189224,58.1
189225,59.1
189226,59.9
189227,61.5
189228,62.1
189229,63.3
189230,63.5
189231,64.2
189232,64.2
189233,64.3
189234,64.8
189235,64.7
189236,64.5
189237,64.6
189238,64.7
189239,63.6
189240,63.5
189241,63.5
189242,63.0
189243,62.4
189244,62.4
189245,62.3
189246,59.7
189247,59.3
189248,58.7
189249,59.2
189250,58.7
189251,58.6
189252,56.8
189253,56.8
189254,56.7
189255,57.0
189256,57.1
189257,57.2
189258,57.7
189259,58.1
189260,58.4
189261,59.0
189262,59.7
189263,59.8
189264,60.2
189265,60.5
189266,60.5
189267,59.9
189268,60.0
189269,60.1
189270,60.0
189271,59.9
189272,61.6
189273,61.7
189274,61.8
189275,62.8
189276,62.8
189277,63.7
189278,64.0
189279,64.1
189280,65.5
189281,66.3
189282,66.6
189283,66.7
189284,67.2
189285,69.3
189286,70.4
189287,71.0
189288,71.1
189289,71.1
189290,71.0
189291,71.1
189292,71.7
189293,70.9
189294,70.8
189295,70.7
189296,70.2
189297,69.5
189298,69.5
189299,68.9
189300,68.3
189301,68.1
189302,68.0
189303,67.7
189304,67.5
189305,67.3
189306,65.1
189307,65.9
189308,63.5
189309,62.6
