时间,GPS车速
512505,0.0
512506,0.0
512507,0.0
512508,0.0
512509,0.0
512510,0.0
512511,0.0
512512,0.0
512513,0.0
512514,0.0
512515,0.0
512516,0.0
512517,0.0
512518,0.0
512519,0.0
512520,0.0
512521,0.0
512522,0.0
512523,0.0
512524,0.0
512525,0.0
512526,0.0
512527,0.0
512528,11.9
512529,12.8
512530,14.9
512531,16.3
512532,18.2
512533,19.0
512534,21.3
512535,21.7
512536,21.8
512537,21.9
512538,22.7
512539,22.7
512540,22.7
512541,22.9
512542,23.6
512543,23.9
512544,24.5
512545,24.6
512546,24.6
512547,27.7
512548,26.1
512549,24.3
512550,24.4
512551,23.1
512552,17.9
512553,15.7
512554,12.8
512555,12.5
512556,7.7
512557,6.6
512558,6.2
512559,5.4
512560,4.8
512561,3.0
512562,3.1
512563,3.6
512564,3.5
512565,3.5
512566,4.0
512568,4.9
512569,4.5
512570,4.5
512572,12.9
512573,8.5
512574,12.2
512575,9.8
512576,10.6
512577,12.4
512578,10.6
512579,10.5
512580,10.5
512581,10.4
512582,10.3
512584,11.5
512585,12.6
512586,14.8
512587,12.8
512588,12.7
512589,14.3
512590,14.3
512591,14.3
512592,15.0
512593,13.0
512594,14.0
512595,15.8
512596,4.5
512597,18.2
512598,16.6
512599,19.3
512600,19.6
512601,21.4
512602,21.7
512603,24.4
512605,25.7
512606,21.5
512607,16.2
512608,10.3
512609,7.3
512610,5.4
512611,5.8
512612,5.3
512613,4.0
512614,3.8
512615,4.2
512616,4.2
512617,5.8
512618,6.3
512619,11.3
512621,13.8
512623,24.0
512624,20.3
512625,27.6
512626,26.6
512627,26.5
512629,32.8
512630,28.9
512631,31.4
512633,30.3
512634,30.2
512635,30.2
512637,30.1
512638,31.0
512639,32.4
512641,38.8
512643,33.0
512644,33.3
512645,33.2
512646,34.7
512647,36.1
512648,36.8
512649,37.8
512651,38.4
512652,39.0
512653,39.9
512654,40.5
512655,42.1
512656,42.2
512657,31.4
512658,42.5
512659,41.8
512660,41.1
512661,39.9
512662,39.8
512663,39.7
512664,39.6
512665,32.4
512666,37.6
512667,37.0
512668,34.8
512669,32.1
512670,30.9
512671,29.8
512673,28.2
512675,27.6
512677,27.7
512678,30.1
512679,32.0
512680,34.4
512681,34.9
512682,34.2
512683,34.6
512684,35.5
512685,36.5
512686,37.3
512687,40.5
512688,40.4
512689,40.3
512690,38.7
512691,38.6
512692,37.2
512693,36.9
512694,37.5
512695,38.5
512696,39.5
512697,38.9
512698,38.3
512699,38.2
512700,39.0
512701,40.7
512702,43.4
512703,42.8
512704,40.8
512705,40.9
512706,39.8
512707,39.9
512708,43.6
512710,43.7
512712,43.7
512713,44.0
512714,43.4
512715,43.8
512716,43.9
512717,43.9
512718,44.9
512719,44.6
512720,42.5
512721,42.5
512722,40.7
512723,40.0
512724,40.0
512725,40.0
512726,39.7
512727,39.6
512728,38.2
512729,37.5
512730,38.1
512731,38.5
512732,37.8
512733,37.8
512734,36.9
512735,37.2
512736,37.2
512738,37.0
512739,36.6
512740,36.2
512741,36.2
512742,36.2
512743,37.1
512744,38.1
512745,38.0
512746,37.1
512747,37.5
512748,38.6
512749,38.6
512750,39.6
512751,39.7
512752,40.7
512753,43.5
512754,43.6
512755,44.2
512756,44.8
512757,44.9
512758,44.9
512760,45.4
512761,45.5
512762,46.3
512763,46.7
512764,45.6
512765,43.0
512766,42.9
512767,41.0
512768,39.9
512769,38.7
512770,37.3
512771,36.8
512772,36.9
512773,36.8
512774,37.1
512775,38.2
512776,39.1
512777,40.6
512778,40.6
512779,42.3
512780,42.3
512781,43.1
512782,43.4
512783,45.1
512784,44.9
512785,42.7
512786,42.3
512787,41.4
512788,41.3
512789,39.6
512790,39.6
512791,39.1
512792,38.9
512793,40.6
512794,40.5
512795,39.5
512796,40.8
512797,42.7
512798,43.0
512799,43.3
512800,44.0
512801,45.5
512802,45.5
