时间,GPS车速
413251,7.0
413252,0.2
413253,0.0
413254,0.0
413255,0.0
413256,0.0
413257,0.0
413258,0.0
413259,0.0
413260,0.0
413261,0.0
413262,0.0
413263,0.0
413264,0.0
413265,0.0
413266,0.0
413267,0.0
413268,0.0
413269,0.0
413270,0.0
413271,0.0
413272,0.0
413273,0.0
413274,0.0
413275,0.0
413276,0.0
413277,0.0
413278,0.0
413279,0.0
413280,0.0
413281,0.0
413282,0.0
413283,0.0
413284,0.0
413285,0.0
413286,0.0
413287,0.0
413288,0.0
413289,0.0
413290,0.0
413291,0.0
413292,0.0
413293,0.0
413294,0.0
413295,0.0
413296,0.0
413297,0.0
413298,0.0
413299,0.0
413300,0.0
413301,0.0
413302,0.0
413303,0.0
413304,0.0
413305,0.0
413306,0.0
413307,0.0
413308,0.0
413309,0.0
413310,0.0
413311,0.0
413312,0.0
413313,0.0
413314,0.0
413315,1.6
413316,5.7
413317,7.6
413318,10.7
413319,11.5
413320,13.7
413321,15.1
413322,18.5
413323,19.6
413324,22.0
413325,24.4
413326,28.8
413327,30.1
413328,33.7
413329,35.1
413330,39.3
413331,39.6
413332,40.8
413333,41.8
413334,42.7
413335,43.0
413336,43.0
413337,42.7
413338,41.7
413339,41.6
413340,41.7
413341,42.1
413342,43.8
413343,43.8
413344,43.3
413345,44.7
413346,45.6
413347,47.1
413348,48.2
413349,48.5
413350,48.4
413351,48.0
413352,47.7
413353,46.4
413354,42.8
413355,39.9
413356,36.5
413357,33.7
413358,29.6
413359,26.0
413360,21.0
413361,18.2
413362,14.7
413363,11.6
