,时间,GPS车速
0,369604,9.2
1,369605,8.1
2,369606,8.2
3,369607,9.3
4,369608,10.5
5,369609,10.6
6,369610,12.0
7,369611,13.0
8,369612,15.5
9,369613,16.7
10,369614,18.1
11,369615,20.6
12,369616,23.1
13,369617,24.8
14,369618,26.0
15,369619,27.1
16,369620,29.7
17,369621,30.8
18,369622,31.4
19,369623,30.5
20,369624,30.4
21,369625,30.3
22,369626,29.1
23,369627,28.4
24,369628,28.4
25,369629,28.3
26,369630,27.9
27,369631,25.1
28,369632,22.5
29,369633,20.2
30,369634,17.4
31,369635,16.4
32,369636,17.4
33,369637,17.3
34,369638,16.6
35,369639,11.8
