时间,GPS车速
505253,0.0
505254,0.0
505255,0.0
505256,0.0
505257,0.0
505258,0.0
505259,0.0
505260,0.0
505261,0.0
505262,0.0
505263,0.0
505264,0.0
505265,0.0
505266,0.0
505267,0.0
505268,0.0
505269,0.0
505270,0.0
505271,0.0
505272,0.0
505273,0.0
505274,9.4
505275,11.1
505276,13.8
505277,15.7
505278,17.0
505279,19.1
505280,21.1
505281,22.9
505282,24.5
505283,26.5
505284,28.7
505285,30.7
505286,32.7
505287,34.6
505288,36.4
505289,37.8
505290,39.3
505291,40.5
505292,42.0
505293,43.5
505294,45.1
505295,46.4
505296,48.1
505297,50.1
505298,51.8
505299,52.3
505300,53.0
505301,54.3
505302,55.8
505303,56.9
505304,58.9
505305,59.9
505306,60.3
505307,62.2
505308,63.4
505309,64.2
505310,65.7
505311,66.5
505312,67.1
505313,66.7
505314,67.5
505315,69.0
505316,70.0
505317,70.8
505318,70.8
505319,69.9
505320,69.8
505321,70.3
505322,70.4
505323,70.1
505324,70.3
505325,73.3
505326,73.8
505327,75.0
505328,74.2
505329,75.2
505330,73.7
505331,74.5
505332,74.5
505333,76.3
505334,75.8
505335,75.3
505336,75.4
505337,76.0
505338,75.7
505339,75.6
505340,74.3
505341,74.8
505342,73.5
505343,71.6
505344,65.9
505345,57.5
505346,48.6
505347,39.9
505348,32.4
505349,25.0
505350,17.7
505351,10.5
505352,6.6
505353,5.1
505354,0.2
505355,0.3
505356,7.3
505357,13.0
505358,16.0
505359,18.2
505360,21.2
505361,24.3
505362,26.9
505363,29.6
505364,32.1
505365,34.9
505366,36.3
505367,37.3
505368,39.0
505369,41.5
505370,43.3
505371,44.0
505372,45.1
505373,47.6
505374,48.9
505375,50.9
505376,52.1
505377,52.5
505378,53.7
505379,55.4
505380,57.4
505381,58.3
505382,57.9
505383,57.9
505384,59.3
505385,60.6
505386,60.6
505387,60.7
505388,61.3
505389,64.2
505390,64.3
505391,64.3
505392,64.2
505393,64.1
505394,64.0
505395,64.1
505396,64.3
505397,64.1
505398,64.0
505399,61.8
505400,60.8
505401,60.8
505402,60.4
505403,59.8
505404,56.6
505405,55.2
505406,53.6
505407,52.1
505408,49.9
505409,45.7
505410,43.3
505411,39.2
505412,32.4
505413,22.0
505414,13.1
505415,6.4
505416,0.3
505417,0.0
