,时间,GPS车速
0,499810,6.5
1,499811,0.1
2,499812,0.1
3,499813,0.2
4,499814,0.4
5,499815,0.4
6,499816,0.5
7,499817,0.4
8,499818,0.2
9,499819,0.0
10,499820,0.0
11,499821,0.0
12,499822,0.0
13,499823,0.0
14,499966,1.3
15,499967,1.7
16,499968,1.3
17,499969,1.7
18,499970,0.7
19,499971,0.2
20,499972,0.7
21,499973,0.0
22,500031,0.0
23,500032,0.0
24,500033,0.0
25,500034,0.0
26,500035,0.0
27,500036,0.0
28,500037,0.0
29,500038,0.0
30,500039,0.0
31,500040,0.0
32,500041,0.0
33,500042,0.0
34,500043,0.0
35,500044,0.0
36,500045,0.0
37,500046,0.0
38,500047,0.0
39,500048,0.0
40,500049,0.0
41,500050,0.0
42,500051,0.0
43,500052,0.0
44,500053,0.0
45,500054,0.0
46,500055,0.0
47,500056,0.0
48,500057,0.0
49,500058,0.0
50,500059,0.0
51,500060,0.0
52,500061,0.0
53,500062,0.0
54,500063,0.0
55,500064,0.0
56,500065,0.0
57,500066,0.0
58,500067,0.0
59,500068,0.0
60,500069,0.0
61,500070,0.0
62,500071,0.0
63,500072,0.0
64,500073,0.0
65,500074,0.0
66,500075,0.0
67,500076,0.0
68,500077,6.7
69,500078,13.2
70,500079,11.5
