,时间,GPS车速
0,84855,7.5
1,84856,6.3
2,84857,4.9
3,84858,3.6
4,84859,3.7
5,84860,3.6
6,84861,4.3
7,84862,7.6
8,84863,11.0
9,84864,12.9
10,84865,15.3
11,84866,18.8
12,84867,21.5
13,84868,23.1
14,84869,23.2
15,84870,24.5
16,84871,24.9
17,84872,24.9
18,84873,26.0
19,84874,25.6
20,84875,26.1
21,84876,26.0
22,84877,26.0
23,84878,25.9
24,84879,25.1
25,84880,25.0
26,84881,24.6
27,84882,21.6
28,84883,19.2
29,84884,19.5
30,84885,19.5
31,84886,17.0
32,84887,15.3
33,84888,13.6
34,84889,13.6
35,84890,12.4
36,84891,10.9
