时间,GPS车速
149471,0.0
149472,0.0
149473,0.0
149474,0.0
149475,0.0
149476,0.0
149477,0.0
149478,0.0
149479,0.0
149480,0.0
149481,0.0
149482,0.0
149483,0.0
149484,0.0
149485,0.0
149486,0.0
149487,0.0
149488,0.0
149489,0.0
149490,0.0
149491,0.0
149492,0.0
149493,0.0
149494,0.0
149495,0.0
149496,0.0
149497,0.0
149498,0.0
149499,0.0
149500,0.0
149501,0.0
149502,0.0
149503,0.0
149504,0.0
149505,0.0
149506,0.0
149507,0.0
149508,0.0
149509,0.0
149510,0.0
149511,0.0
149512,0.0
149513,0.0
149514,0.0
149515,0.0
149516,2.5
149517,2.9
149518,3.1
149519,2.7
149520,1.8
149521,0.0
