时间,GPS车速
82715,0.0
82716,0.0
82717,0.0
82718,0.0
82719,0.0
82720,0.0
82721,0.0
82722,0.0
82723,0.0
82724,0.0
82725,0.0
82726,0.0
82727,0.0
82728,0.0
82729,0.0
82730,0.0
82731,0.0
82732,0.0
82733,0.0
82734,0.0
82735,0.0
82736,0.0
82737,0.0
82738,0.0
82739,7.6
82740,12.4
82741,13.8
82742,15.1
82743,17.0
82744,17.6
82745,17.7
82746,19.3
82747,19.9
82748,17.7
82749,16.8
82750,17.8
82751,19.9
82752,22.4
82753,25.1
82754,25.9
82755,25.9
82756,27.3
82757,29.3
82758,31.3
82759,32.9
82760,34.5
82761,36.6
82762,36.7
82763,37.1
82764,37.2
82765,38.3
82766,39.4
82767,38.5
82768,38.5
82769,37.8
82770,37.2
82771,35.2
82772,31.9
82773,27.7
82774,23.5
82775,16.8
82776,10.4
82777,6.6
82778,7.4
82779,6.8
82780,7.4
82781,6.0
82782,5.7
82783,6.2
82784,5.7
82785,5.9
82786,7.3
82787,8.7
82788,8.6
82789,7.1
82790,5.1
82791,0.1
82792,0.0
