,时间,GPS车速
0,355575,7.7
1,355576,5.7
2,355577,4.6
3,355578,3.8
4,355579,3.2
5,355580,1.9
6,355581,1.6
7,355582,0.0
8,355583,0.0
9,355584,2.4
10,355585,3.0
11,355586,4.5
12,355587,5.2
13,355588,5.9
14,355589,7.3
15,355590,7.4
16,355591,8.1
17,355592,7.2
18,355593,7.3
19,355594,9.0
20,355595,11.8
21,355596,14.2
22,355597,15.2
23,355598,16.1
24,355599,18.4
25,355600,20.5
26,355601,23.2
27,355602,23.2
28,355603,22.8
29,355604,21.3
30,355605,20.8
31,355606,19.1
32,355607,18.5
33,355608,18.8
34,355609,18.5
35,355610,17.7
36,355611,16.5
37,355612,16.0
38,355613,16.9
39,355614,16.8
40,355615,16.7
41,355616,17.7
42,355617,19.3
43,355618,21.6
44,355619,22.2
45,355620,21.5
46,355621,26.1
47,355622,25.4
48,355623,24.2
49,355624,24.2
50,355625,21.7
51,355626,21.3
52,355627,21.4
53,355628,21.0
54,355629,20.4
55,355630,21.1
56,355631,22.1
57,355632,20.5
58,355633,20.6
59,355634,20.1
60,355635,20.0
61,355636,20.1
62,355637,20.7
63,355638,23.9
64,355639,24.7
65,355640,24.1
66,355641,25.6
67,355642,26.0
68,355643,24.5
69,355644,22.2
70,355645,19.8
71,355646,18.3
72,355647,18.4
73,355648,19.2
74,355649,18.2
75,355650,17.8
76,355651,17.9
77,355652,17.5
78,355653,17.5
79,355654,18.1
80,355655,20.8
81,355656,20.8
82,355657,21.5
83,355658,21.5
84,355659,22.2
85,355660,23.3
86,355661,21.6
87,355662,19.9
88,355663,16.4
89,355664,11.2
