时间,GPS车速
253293,9.4
253294,8.4
253295,8.8
253296,7.2
253297,6.3
253298,6.2
253299,7.1
253300,9.0
253301,11.4
253302,12.4
253303,14.3
253304,16.0
253305,18.7
253306,20.0
253307,21.8
253308,22.3
253309,22.8
253310,22.8
253311,22.1
253312,22.0
253313,20.5
253314,20.5
253315,19.5
253316,19.5
253317,18.8
253318,19.7
253319,20.5
253320,21.5
253321,21.6
253322,21.4
253323,22.7
253324,25.5
253325,27.3
253326,28.6
253327,27.0
253328,26.1
253329,25.7
253330,26.3
253331,26.7
253332,26.8
253333,26.7
253334,27.4
253335,28.1
253336,27.3
253337,25.8
253338,23.9
253339,21.9
253340,21.9
253341,22.5
253342,22.4
253343,23.0
253344,22.8
253345,21.3
253346,19.4
253347,19.1
253348,19.4
253349,20.3
253350,20.4
253351,20.3
253352,20.1
253353,18.7
253354,15.7
253355,13.4
253356,13.4
253357,10.8
