,时间,GPS车速
0,347558,9.9
1,347559,7.5
2,347560,5.8
3,347561,5.1
4,347562,5.1
5,347563,4.6
6,347564,2.8
7,347565,1.9
8,347566,1.8
9,347567,1.7
10,347568,3.2
11,347569,3.2
12,347570,2.2
13,347571,1.7
14,347572,1.9
15,347573,1.7
16,347574,0.0
17,347575,0.0
18,347576,2.1
19,347577,1.9
20,347578,0.0
21,347579,0.0
22,347580,0.0
23,347581,0.0
24,347582,0.0
25,347583,0.0
26,347584,0.0
27,347585,0.2
28,347586,0.2
29,347587,0.2
30,347588,2.2
31,347589,4.7
32,347590,9.4
33,347591,10.5
34,347592,13.0
35,347593,13.0
36,347594,11.1
