,时间,GPS车速
0,240835,9.7
1,240836,9.7
2,240837,9.6
3,240838,9.3
4,240839,9.3
5,240840,7.8
6,240841,5.2
7,240842,3.3
8,240843,2.4
9,240844,1.6
10,240845,0.0
11,240846,0.0
12,240847,0.0
13,240848,0.0
14,240849,0.0
15,240850,0.0
16,240851,0.0
17,240852,0.0
18,240853,0.4
19,240854,7.0
20,240855,8.9
21,240856,10.3
22,240857,10.3
23,240858,10.8
24,240859,11.7
25,240860,12.3
26,240861,13.4
27,240862,14.4
28,240863,14.8
29,240864,15.9
30,240865,16.8
31,240866,17.6
32,240867,18.3
33,240868,18.2
34,240869,18.3
35,240870,19.2
36,240871,20.1
37,240872,20.2
38,240873,20.4
39,240874,21.3
40,240875,22.0
41,240876,22.1
42,240877,22.9
43,240878,23.5
44,240879,23.7
45,240880,23.8
46,240881,24.5
47,240882,24.5
48,240883,24.6
49,240884,24.7
50,240885,24.7
51,240886,25.3
52,240887,25.7
53,240888,26.3
54,240889,26.3
55,240890,26.2
56,240891,25.7
57,240892,25.4
58,240893,26.0
59,240894,26.3
60,240895,26.2
61,240896,25.7
62,240897,25.7
63,240898,25.8
64,240899,25.9
65,240900,26.2
66,240901,27.3
67,240902,27.4
68,240903,26.8
69,240904,26.7
70,240905,26.9
71,240906,26.5
72,240907,26.9
73,240908,26.9
74,240909,26.8
75,240910,26.4
76,240911,26.5
77,240912,26.5
78,240913,26.6
79,240914,26.6
80,240915,26.6
81,240916,26.6
82,240917,26.6
83,240918,26.6
84,240919,26.6
85,240920,27.1
86,240921,27.2
87,240922,27.7
88,240923,28.1
89,240924,28.1
90,240925,28.2
91,240926,28.5
92,240927,28.7
93,240928,29.7
94,240929,30.4
95,240930,30.7
96,240931,30.8
97,241058,21.3
98,241059,18.8
99,241060,17.9
100,241061,17.9
101,241062,17.8
102,241063,16.2
103,241064,14.1
104,241065,12.9
105,241066,14.9
106,241067,16.4
107,241068,18.0
108,241069,18.0
109,241070,18.5
110,241071,18.9
111,241072,20.0
112,241073,20.0
113,241074,16.7
114,241075,13.4
115,241076,12.7
116,241077,14.0
117,241078,14.1
118,241079,15.1
119,241080,15.5
120,241081,16.9
121,241082,16.9
122,241083,16.4
123,241084,14.9
124,241085,12.3
