,时间,GPS车速
0,91327,6.3
1,91328,1.9
2,91329,0.0
3,91330,0.0
4,91331,0.0
5,91332,0.0
6,91333,0.0
7,91334,0.0
8,91335,0.0
9,91336,1.8
10,91337,1.5
11,91338,0.0
12,91339,0.0
13,91340,0.0
14,91341,0.0
15,91342,0.0
16,91343,0.0
17,91344,0.0
18,91345,0.0
19,91346,0.0
20,91347,0.0
21,91348,0.0
22,91349,0.0
23,91350,0.0
24,91351,0.0
25,91352,0.0
26,91353,0.0
27,91354,0.0
28,91355,0.0
29,91356,0.0
30,91357,0.0
31,91358,0.0
32,91359,0.0
33,91360,0.0
34,91361,0.0
35,91362,0.0
36,91363,0.0
37,91364,0.0
38,91365,0.0
39,91366,0.0
40,91367,0.0
41,91368,0.0
42,91369,0.0
43,91370,0.0
44,91371,0.0
45,91372,0.0
46,91373,0.0
47,91374,0.0
48,91375,0.0
49,91376,0.0
50,91377,0.0
51,91378,0.0
52,91379,0.0
53,91380,3.3
54,91381,5.0
55,91382,4.4
56,91383,3.3
57,91384,2.1
58,91385,1.6
59,91386,0.0
60,91387,0.0
61,91388,0.0
62,91389,0.0
63,91390,0.0
64,91391,0.0
65,91392,0.0
66,91393,0.0
67,91394,0.0
68,91395,0.0
69,91396,0.0
70,91397,0.0
71,91398,0.0
72,91399,0.0
73,91400,0.0
74,91401,0.0
75,91402,0.0
76,91403,0.0
77,91404,0.0
78,91405,0.0
79,91406,0.0
80,91407,0.0
81,91408,0.0
82,91409,0.0
83,91410,0.0
84,91411,0.0
85,91412,0.0
86,91413,0.0
87,91414,0.0
88,91415,0.0
89,91416,0.0
90,91417,0.0
91,91418,0.0
92,91419,0.0
93,91420,0.0
94,91421,0.0
95,91422,0.0
96,91423,0.0
97,91424,0.0
98,91425,0.0
99,91426,3.1
100,91427,9.3
101,91428,12.4
102,91429,15.6
103,91430,16.6
104,91431,19.4
105,91432,22.1
106,91433,22.8
107,91434,24.5
108,91435,25.9
109,91436,26.0
110,91437,25.4
111,91438,24.1
112,91439,23.2
113,91440,23.1
114,91441,23.0
115,91442,22.4
116,91443,21.8
117,91444,20.3
118,91445,15.4
119,91446,10.4
