,时间,GPS车速
0,476110,9.7
1,476111,6.3
2,476112,3.6
3,476113,3.1
4,476114,3.2
5,476115,4.0
6,476116,4.2
7,476117,4.0
8,476118,2.4
9,476119,2.3
10,476120,1.6
11,476121,0.0
12,476122,0.0
13,476123,0.0
14,476124,0.0
15,476125,0.0
16,476126,0.0
17,476127,0.0
18,476128,0.0
19,476129,0.0
20,476130,0.0
21,476131,0.0
22,476132,0.0
23,476133,0.0
24,476134,0.0
25,476135,0.0
26,476136,0.0
27,476137,0.0
28,476138,0.0
29,476139,0.0
30,476140,0.0
31,476141,0.0
32,476142,0.0
33,476143,0.0
34,476144,0.0
35,476145,0.0
36,476146,0.0
37,476147,0.0
38,476148,0.0
39,476149,0.0
40,476150,0.0
41,476151,0.0
42,476152,3.1
43,476153,5.3
44,476154,6.6
45,476155,15.0
46,476156,18.1
47,476157,18.9
48,476158,20.9
49,476159,22.0
50,476160,23.1
51,476161,22.8
52,476162,22.2
53,476163,22.3
54,476164,22.3
55,476165,22.4
56,476166,21.6
57,476167,20.6
58,476168,18.5
59,476169,15.1
60,476170,10.3
