,时间,GPS车速
0,505471,9.0
1,505472,5.5
2,505473,3.4
3,505474,2.4
4,505475,1.4
5,505476,1.4
6,505477,0.0
7,505478,0.0
8,505479,0.0
9,505480,0.0
10,505481,4.9
11,505482,9.5
12,505483,12.1
13,505484,13.5
14,505485,14.3
15,505486,15.0
16,505487,15.2
17,505488,17.3
18,505489,20.8
19,505490,24.5
20,505491,26.2
21,505492,29.0
22,505493,31.7
23,505494,32.9
24,505495,34.4
25,505496,36.1
26,505497,37.5
27,505498,39.6
28,505499,43.1
29,505500,46.1
30,505501,48.7
31,505502,50.9
32,505503,50.4
33,505504,51.5
34,505505,52.6
35,505506,53.2
36,505507,53.7
37,505508,55.0
38,505509,56.0
39,505510,57.2
40,505511,58.3
41,505512,59.0
42,505513,58.9
43,505514,59.4
44,505515,59.5
45,505516,60.0
46,505517,60.0
47,505518,60.2
48,505519,61.1
49,505520,60.9
50,505521,61.2
51,505522,64.3
52,505523,64.7
53,505524,64.5
54,505525,65.0
55,505526,62.9
56,505527,61.3
57,505528,59.9
58,505529,53.3
59,505530,45.7
60,505531,37.4
61,505532,31.1
62,505533,25.5
63,505534,21.9
64,505535,18.5
65,505536,15.2
