时间,GPS车速
201345,0.0
201346,0.0
201347,0.0
201348,0.0
201349,0.0
201350,0.0
201351,0.0
201352,0.0
201353,0.0
201354,0.0
201355,0.0
201356,0.0
201357,0.0
201358,0.0
201359,0.0
201360,0.0
201361,0.0
201362,0.0
201363,0.0
201364,0.0
201365,0.0
201366,0.0
201367,0.0
201368,0.0
201369,0.0
201370,0.0
201371,0.0
201372,0.0
201373,0.0
201374,0.0
201375,0.0
201376,0.0
201377,0.0
201378,0.0
201379,0.0
201380,0.0
201381,0.0
201382,0.0
201383,0.0
201384,0.0
201385,0.0
201386,6.2
201387,10.3
201388,13.4
201389,14.7
201390,17.7
201391,20.4
201392,22.5
201393,24.1
201394,24.0
201395,25.0
201396,26.5
201397,26.8
201398,28.4
201399,29.3
201400,30.7
201401,33.2
201402,35.6
201403,36.6
201404,38.8
201405,40.3
201406,40.8
201407,42.3
201408,43.7
201409,45.1
201410,46.1
201411,46.9
201412,47.4
201413,48.1
201414,49.2
201415,50.2
201416,50.3
201417,50.9
201418,51.1
201419,51.3
201420,48.3
201421,43.2
201422,38.2
201423,32.2
201424,26.3
201425,20.9
201426,14.8
201427,10.4
201428,5.3
201429,0.0
