,时间,GPS车速
0,63071,9.6
1,63072,9.6
2,63073,9.7
3,63074,10.2
4,63075,11.2
5,63076,12.9
6,63077,14.0
7,63078,14.8
8,63079,14.7
9,63080,12.0
10,63081,12.7
11,63082,13.2
12,63083,14.3
13,63084,14.7
14,63085,13.1
15,63086,13.0
16,63087,13.0
17,63088,13.6
18,63089,13.7
19,63090,12.6
20,63091,12.5
21,63092,13.1
22,63093,13.6
23,63094,14.4
24,63095,14.3
25,63096,12.5
26,63097,11.0
27,63098,10.1
28,63099,10.5
29,63100,11.4
30,63101,12.0
31,63102,13.8
32,63103,13.8
33,63104,14.7
34,63105,14.8
35,63106,14.8
36,63107,13.1
37,63108,12.3
38,63109,12.9
39,63110,13.4
40,63111,15.0
41,63112,16.0
42,63113,16.0
43,63114,17.1
44,63115,17.2
45,63116,17.8
46,63117,18.2
47,63118,19.3
48,63119,19.3
49,63120,18.8
50,63121,16.5
51,63122,15.1
52,63123,13.6
53,63124,14.1
54,63125,15.2
55,63126,16.5
56,63127,17.0
57,63128,17.9
58,63129,17.2
59,63130,15.9
60,63131,15.9
61,63132,15.9
62,63133,15.5
63,63134,16.3
64,63135,17.3
65,63136,18.5
66,63137,18.4
67,63138,19.3
68,63139,18.7
69,63140,19.2
70,63141,19.3
71,63142,20.7
72,63143,21.2
73,63144,21.2
74,63145,20.9
75,63146,19.0
76,63147,16.7
77,63148,16.3
78,63149,16.5
79,63150,18.2
80,63151,19.4
81,63152,20.7
82,63153,20.7
83,63154,18.7
84,63155,17.9
85,63156,17.3
86,63157,17.3
87,63158,18.3
88,63159,17.3
89,63160,11.8
