,时间,GPS车速
0,188114,9.6
1,188115,10.5
2,188116,12.0
3,188117,12.1
4,188118,11.6
5,188119,11.7
6,188120,12.7
7,188121,12.4
8,188122,12.6
9,188123,13.4
10,188124,14.6
11,188125,15.1
12,188126,13.7
13,188127,15.2
14,188128,17.1
15,188129,17.0
16,188130,16.1
17,188131,15.4
18,188132,15.0
19,188133,14.9
20,188134,15.0
21,188135,17.0
22,188136,17.8
23,188137,18.7
24,188138,17.3
25,188139,17.8
26,188140,18.7
27,188141,17.4
28,188142,17.0
29,188143,15.5
30,188144,14.3
31,188145,14.3
32,188146,14.9
33,188147,15.2
34,188148,15.2
35,188149,15.8
36,188150,15.0
37,188151,14.1
38,188152,14.7
39,188153,14.0
40,188154,16.4
41,188155,17.6
42,188156,17.0
43,188157,17.8
44,188158,17.8
45,188159,16.6
46,188160,16.9
47,188161,16.6
48,188162,16.6
49,188163,15.7
50,188164,16.3
51,188165,16.2
52,188166,15.5
53,188167,16.0
54,188168,14.0
55,188169,10.5
