,时间,GPS车速
0,146796,8.5
1,146797,4.8
2,146798,0.2
3,146799,0.0
4,148465,12.2
5,148466,16.5
6,148467,15.1
7,148468,10.2
8,148469,12.2
9,148470,13.0
10,148471,19.2
11,148472,21.6
12,148473,22.0
13,148474,18.6
14,148475,16.0
15,148476,15.8
16,148477,15.9
17,148478,14.3
18,148479,17.7
19,148480,23.7
20,148481,25.5
21,148482,25.6
22,148483,28.9
23,148484,27.9
24,148485,30.6
25,148486,32.1
26,148487,31.5
27,148488,31.0
28,148489,30.3
29,148490,30.2
30,148491,24.6
31,148492,25.7
32,148493,29.5
33,148494,27.6
34,148495,29.4
35,148496,29.4
36,148497,27.7
37,148498,29.0
38,148499,31.0
39,148500,29.3
40,148501,33.0
41,148502,32.7
42,148503,33.2
43,148504,35.7
44,148505,36.5
45,148506,32.0
46,148507,36.2
47,148508,36.2
48,148509,34.3
49,148510,33.6
50,148511,34.2
51,148512,34.6
52,148513,33.3
53,148514,31.4
54,148515,32.3
55,148516,32.9
56,148517,34.1
57,148518,33.6
58,148573,36.5
59,148574,36.5
60,148575,36.9
61,148576,37.5
62,148577,38.2
63,148578,38.2
64,148579,36.8
65,148581,34.6
66,148582,32.3
67,148583,29.1
68,148584,27.1
69,148585,25.7
70,148586,21.8
71,148606,35.8
72,148708,16.6
73,148709,18.9
74,148710,20.4
75,148711,22.7
76,148712,25.2
77,148713,25.5
78,148714,26.2
79,148715,27.1
80,148716,28.0
81,148717,29.0
82,148718,30.0
83,148719,32.3
84,148720,35.1
85,148721,37.7
86,148722,40.1
87,148723,41.5
88,148724,41.8
89,148725,41.8
90,148726,42.2
91,148727,42.6
92,148728,42.5
93,148729,41.8
94,148730,40.5
95,148731,40.6
96,148732,39.1
97,148733,34.7
98,148734,29.2
99,148735,27.1
100,148736,26.6
101,148737,28.2
102,148738,29.0
103,148739,29.7
104,148740,31.8
105,148741,33.9
106,148742,33.5
107,148743,33.6
108,148744,33.7
109,148745,32.4
110,148746,32.4
111,148747,31.7
112,148748,30.7
113,148749,30.0
114,148750,30.0
115,148751,29.4
116,148752,30.4
117,148802,27.3
118,148803,27.3
119,148804,25.7
120,148805,24.3
121,148806,23.3
122,148807,20.8
123,148808,18.8
124,148809,15.4
125,148810,11.1
