时间,GPS车速
197863,0.0
197864,0.0
197865,0.0
197866,0.0
198304,0.0
198305,0.0
198306,0.0
198307,0.0
198308,0.0
198309,0.0
198310,0.0
198311,0.0
198312,0.0
198313,0.0
198314,0.0
198315,0.0
198316,0.0
198317,0.0
198318,0.0
198319,0.0
198320,0.0
198321,0.0
198322,0.0
198323,0.0
198324,0.0
198325,0.0
198326,0.0
198327,0.0
198328,0.0
198329,0.0
198330,0.0
198331,0.0
198332,0.0
198333,6.1
198334,9.3
198335,14.0
198336,17.1
198337,18.3
198338,20.3
198339,21.8
198340,23.1
198341,23.2
198342,23.1
198343,21.8
198344,20.0
198345,18.1
198346,17.4
198347,17.4
198348,19.3
198349,21.3
198350,22.7
198351,24.9
198352,25.5
198353,26.4
198354,27.4
198355,28.3
198356,29.7
198357,29.7
198358,26.7
198359,26.0
198360,25.9
198361,24.8
198362,26.7
198363,28.0
198364,29.3
198365,30.5
198366,31.2
198367,31.8
198368,31.9
198369,30.4
198370,25.2
198371,22.5
198372,18.5
198373,12.3
198374,9.6
198375,9.2
198376,11.4
198377,12.9
198378,15.2
198379,17.7
198380,20.6
198381,23.8
198382,27.4
198383,30.2
198384,32.8
198385,34.6
198386,34.7
198387,36.1
198388,37.0
198389,37.7
198390,37.5
198391,37.3
198392,37.8
198393,39.4
198394,41.3
198395,42.1
198396,43.3
198397,44.5
198398,45.9
198399,46.3
198400,46.2
198401,45.7
198402,44.5
198403,43.2
198404,41.2
198405,37.0
198406,32.1
198407,30.0
198408,29.5
198409,30.8
198410,32.4
198411,34.4
198412,36.2
198413,37.9
198414,39.2
198415,39.1
198416,39.7
198417,41.0
198418,43.1
198419,44.5
198420,44.9
198421,46.2
198422,46.3
198423,47.1
198424,47.4
198425,48.0
198426,49.4
198427,49.5
198428,49.6
198429,49.1
198430,49.4
198431,49.9
198432,49.4
198433,48.9
198434,49.3
198435,49.3
198436,49.3
198437,50.0
198438,49.2
198439,44.8
198440,40.0
198441,35.7
198442,31.7
198443,24.6
198444,20.0
198445,15.2
198446,10.2
198447,6.5
198448,3.6
198449,2.2
198450,1.9
198451,1.8
198452,1.8
198453,2.0
198454,0.0
