,时间,GPS车速
0,262664,4.5
1,262665,2.7
2,262666,0.0
3,262667,0.0
4,262668,0.0
5,262669,0.0
6,262670,0.0
7,262671,0.0
8,262672,0.0
9,262673,0.0
10,262674,0.0
11,262675,0.0
12,262676,0.0
13,262677,0.0
14,262678,0.0
15,262679,0.0
16,262680,0.0
17,262681,7.2
18,262682,11.2
19,262683,12.5
20,262684,14.1
21,262685,16.1
22,262686,16.7
23,262687,18.6
24,262688,20.7
25,262689,22.8
26,262690,24.8
27,262691,26.0
28,262692,26.0
29,262693,26.0
30,262694,27.5
31,262695,28.7
32,262696,30.1
33,262697,30.2
34,262698,31.7
35,262699,33.6
36,262700,35.3
37,262701,35.7
38,262702,36.2
39,262703,37.5
40,262704,36.9
41,262705,38.2
42,262706,39.0
43,262707,40.0
44,262708,40.7
45,262709,40.8
46,262710,40.9
47,262711,41.6
48,262712,42.6
49,262713,43.7
50,262714,43.7
51,262715,43.8
52,262716,44.3
53,262717,44.3
54,262718,44.9
55,262719,45.3
56,262720,45.2
57,262721,45.5
58,262722,45.8
59,262723,45.3
60,262724,45.2
61,262725,44.7
62,262726,44.7
63,262727,43.0
64,262728,39.0
65,262729,37.4
66,262730,33.8
67,262731,25.7
68,262732,16.3
