时间,GPS车速
380555,0.0
380556,0.0
380557,0.0
380558,0.0
380559,0.0
380560,0.0
380561,0.0
380562,0.0
380563,0.0
380564,0.0
380565,0.0
380566,0.0
380567,0.0
380568,0.0
380569,0.0
380570,0.0
380571,0.0
380572,0.0
380573,0.0
380574,0.0
380575,0.0
380576,0.0
380577,0.0
380578,0.0
380579,0.0
380580,0.0
380581,0.0
380582,0.0
380583,5.0
380584,10.3
380585,13.0
380586,16.0
380587,18.0
380588,18.0
380589,20.7
380590,21.3
380591,22.6
380592,22.6
380593,23.5
380594,23.2
380595,23.2
380596,20.8
380597,19.0
380598,16.5
380599,17.7
380600,21.4
380601,24.7
380602,26.0
380603,27.3
380604,28.3
380605,28.9
380606,28.2
380607,29.0
380608,30.1
380609,32.5
380610,32.5
380611,32.8
380612,34.0
380613,34.6
380614,33.7
380615,33.2
380616,31.7
380617,29.6
380618,28.7
380619,28.2
380620,28.1
380621,28.8
380622,28.8
380623,29.8
380624,29.8
380625,26.6
380626,24.1
380627,19.9
380628,16.8
380629,15.4
380630,15.3
380631,17.3
380632,20.1
380633,23.2
380634,23.1
380635,21.1
380636,14.8
380637,9.8
380638,8.4
380639,7.7
380640,8.7
380641,8.6
380642,9.7
380643,11.9
380644,13.5
380645,14.7
380646,18.0
380647,20.4
380648,20.7
380649,21.1
380650,23.4
380651,26.0
380652,29.1
380653,32.1
380654,35.3
380655,36.1
380656,36.6
380657,37.8
380658,38.6
380659,39.1
380660,39.2
380661,39.4
380662,39.2
380663,39.3
380664,39.2
380665,38.6
380666,38.0
380667,37.9
380668,37.4
380669,37.5
380670,35.7
380671,33.8
380672,32.6
380673,30.3
380674,30.4
380675,30.4
380676,30.7
380677,31.5
380678,31.0
380679,30.9
380680,30.3
380681,31.4
380682,32.1
380683,32.2
380684,31.5
380685,30.8
380686,30.5
380687,31.7
380688,33.0
380689,33.0
380690,33.5
380691,33.4
380692,33.3
380693,32.4
380694,27.7
380695,22.3
380696,17.9
380697,18.5
380698,20.7
380699,22.9
380700,24.9
380701,26.6
380702,28.1
380703,28.4
380704,27.8
380705,27.5
380706,27.5
380707,27.4
380708,26.7
380709,23.9
380710,18.8
380711,13.3
380712,8.5
380713,4.8
380714,0.1
380715,0.0
