时间,GPS车速
477202,0.0
477203,0.0
477204,0.0
477205,0.0
477206,0.0
477207,0.0
477208,0.0
477209,0.0
477210,0.0
477211,0.0
477212,0.0
477213,0.0
477214,0.0
477215,0.0
477216,0.0
477217,0.0
477218,0.0
477219,0.0
477220,0.0
477221,0.0
477222,0.0
477223,0.0
477224,0.0
477225,0.0
477226,0.0
477227,0.0
477228,0.0
477229,0.0
477230,0.0
477231,0.0
477232,0.0
477233,0.0
477234,0.0
477235,0.0
477236,0.0
477237,0.0
477238,0.0
477239,0.0
477240,0.0
477241,0.0
477242,0.0
477243,0.0
477244,0.0
477245,0.0
477246,0.0
477247,0.0
477248,0.0
477249,0.0
477250,0.0
477251,0.0
477252,0.0
477253,0.0
477254,0.0
477255,0.0
477256,0.0
477257,0.0
477258,5.1
477259,7.5
477260,13.5
477261,15.3
477262,17.3
477263,19.2
477264,19.2
477265,18.7
477266,20.4
477267,22.1
477268,23.0
477269,23.7
477270,23.7
477271,25.4
477272,26.8
477273,28.7
477274,30.7
477275,31.3
477276,32.9
477277,34.3
477278,35.5
477279,36.5
477280,36.9
477281,37.0
477282,37.0
477283,38.2
477284,38.2
477285,37.2
477286,36.2
477287,35.7
477288,35.6
477289,36.5
477290,36.0
477291,36.6
477292,37.7
477293,38.8
477294,40.0
477295,41.8
477296,43.7
477297,44.7
477298,45.2
477299,45.5
477300,40.7
477301,32.2
477302,19.5
477303,16.4
477304,6.5
477305,0.3
477306,0.0
