时间,GPS车速
145479,0.0
145480,0.0
145481,0.0
145482,0.0
145483,0.0
145484,0.0
145485,0.0
145486,0.0
145487,0.0
145488,0.0
145489,0.0
145490,0.0
145491,0.0
145492,0.0
145493,0.0
145494,0.0
145495,0.0
145496,0.0
145497,0.0
145498,0.0
145499,0.0
145500,0.0
145501,0.0
145502,0.0
145503,0.0
145504,0.0
145505,0.0
145506,0.0
145507,0.0
145508,0.0
145509,0.0
145510,0.0
145511,0.0
145512,0.0
145546,19.4
145547,22.3
145548,24.5
145549,25.5
145550,26.1
145551,28.3
145552,30.7
145553,30.8
145554,31.7
145555,32.7
145556,34.7
145557,35.7
145558,36.6
145559,35.9
145560,36.2
145561,36.2
145562,36.7
145563,36.4
145564,37.0
145565,37.1
145566,36.6
145567,36.2
145568,36.0
145569,34.5
145570,34.1
145571,32.3
145572,31.2
145573,30.9
145574,30.6
145575,30.9
145576,30.8
145577,30.7
145578,32.1
145579,31.3
145580,31.6
145581,31.1
145582,30.5
145583,30.4
145584,29.7
145585,26.3
145586,22.7
145587,19.8
145588,19.8
145589,21.3
145590,19.2
145591,14.8
145592,10.9
145593,7.1
145594,0.2
145595,0.2
145596,0.3
145597,0.4
145598,0.5
145599,0.5
145600,0.5
145601,0.4
145602,0.4
145603,0.3
145604,4.3
145605,5.9
145606,6.6
145607,7.4
145608,6.0
145609,4.8
145610,3.4
145611,2.6
145612,2.2
145613,1.8
145614,2.1
145615,2.8
145616,3.2
145617,3.2
145618,2.7
145619,2.3
145620,1.8
145621,2.4
145622,4.3
145623,10.3
145624,15.4
145625,16.7
145626,17.3
145627,15.5
145628,14.7
145629,14.7
145630,14.2
145631,9.2
145632,8.5
145633,7.9
145634,9.3
145635,11.0
145636,13.8
145637,14.7
145638,14.8
145639,13.3
145640,13.6
145641,14.6
145642,15.2
145643,14.2
145644,12.4
145645,10.3
145646,7.7
145647,3.7
145648,0.0
