时间,GPS车速
467460,0.0
467461,0.0
467462,0.0
467463,0.0
467464,0.0
467465,0.0
467466,0.0
467467,0.0
467468,0.0
467469,0.0
467470,0.0
467471,0.0
467472,0.0
467473,0.0
467474,0.0
467475,0.0
467476,0.0
467477,0.0
467478,0.0
467479,0.0
467480,0.0
467481,0.0
467482,0.0
467483,0.0
467484,0.0
467485,0.0
467486,0.0
467487,0.0
467488,0.0
467489,0.0
467490,0.0
467491,0.0
467492,0.0
467493,0.0
467494,0.0
467495,0.0
467496,0.0
467497,0.0
467498,0.0
467499,0.0
467500,0.0
467501,0.0
467502,0.0
467503,0.0
467504,7.1
467505,7.6
467506,6.7
467507,4.3
467508,2.7
467509,3.6
467510,4.2
467511,6.3
467512,10.0
467513,9.3
467514,14.0
467515,11.3
467516,14.7
467517,14.3
467518,17.3
467519,19.2
467520,17.5
467521,15.3
467522,16.9
467523,18.2
467524,19.5
467525,20.4
467526,19.6
467527,18.2
467528,17.7
467529,16.9
467530,15.7
467531,16.6
467532,16.6
467533,16.6
467534,18.4
467535,20.7
467536,24.2
467537,24.2
467538,25.4
467539,27.2
467540,28.3
467541,28.4
467542,29.9
467543,37.4
467544,39.2
467545,40.7
467546,40.3
467547,36.6
467548,34.9
467549,34.6
467550,33.2
467551,30.9
467552,26.4
467553,23.8
467554,18.1
467555,16.2
467556,15.1
467557,15.7
467558,15.5
467559,16.1
467560,18.0
467561,20.8
467562,23.5
467563,25.9
467564,27.6
467565,29.3
467566,31.0
467567,31.1
467568,31.0
467569,32.5
467570,32.2
467571,32.2
467572,29.7
467573,28.7
467574,28.9
467575,28.2
467576,29.3
467577,28.2
467578,27.6
467579,26.6
467580,26.9
467581,25.9
467582,25.9
467583,25.2
467584,24.8
467585,23.4
467586,17.7
467587,14.8
467588,12.7
467589,13.2
467590,12.0
467591,10.3
467592,9.4
467593,11.6
467594,15.0
467595,17.2
467596,18.5
467597,19.2
467598,21.1
467599,23.1
467600,24.8
467601,26.4
467602,27.2
467603,28.3
467604,29.4
467605,29.8
467606,29.7
467607,27.8
467608,22.2
467609,17.1
467610,15.8
467611,17.7
467612,21.5
467613,23.1
467614,25.2
467615,26.7
467616,27.9
467617,29.4
467618,30.1
467619,30.8
467620,32.1
467621,33.4
467622,34.4
467623,34.7
467624,34.6
467625,34.7
467626,34.8
467627,35.5
467628,34.9
467629,34.3
467630,32.3
467631,30.2
467632,29.2
467633,24.8
467634,19.8
467635,16.7
467636,16.2
467637,16.3
467638,15.7
467639,15.8
467640,16.8
467641,20.3
467642,24.9
467643,27.0
467644,29.2
467645,31.8
467646,33.7
467647,35.3
467648,37.7
467649,38.2
467650,39.9
467651,39.9
467652,40.4
467653,40.7
467654,41.6
467655,42.5
467656,43.4
467657,44.4
467658,43.3
467659,40.8
467660,39.0
467661,39.0
467662,40.0
467663,38.8
467664,37.6
467665,37.2
467666,40.1
467667,41.9
467668,42.2
467669,42.8
467729,22.6
467730,22.5
467731,22.8
467732,23.9
467733,25.2
467734,27.4
467735,28.0
467736,28.9
467737,28.8
467738,26.3
467739,26.0
467740,25.6
467741,26.2
467742,28.0
467743,29.7
467744,32.0
467745,32.0
467746,32.6
467747,30.1
467748,27.4
467749,25.4
467750,22.7
467751,21.3
467752,18.8
467753,16.0
467754,13.9
467755,13.0
467756,10.4
467757,10.1
467758,9.4
467759,6.7
467760,4.9
467761,3.0
467762,0.1
467763,0.0
