,时间,GPS车速
0,175294,9.7
1,175295,9.7
2,175296,8.9
3,175297,11.4
4,175298,14.5
5,175299,17.2
6,175300,18.9
7,175301,18.0
8,175302,19.3
9,175303,21.8
10,175304,22.9
11,175305,23.4
12,175306,25.6
13,175307,26.4
14,175308,27.7
15,175309,28.7
16,175310,28.9
17,175311,29.6
18,175312,29.6
19,175313,29.7
20,175314,29.3
21,175315,28.2
22,175316,27.4
23,175317,27.9
24,175318,28.5
25,175319,30.6
26,175320,31.7
27,175321,31.7
28,175322,32.0
29,175323,31.6
30,175324,29.0
31,175325,26.4
32,175326,25.7
33,175327,23.9
34,175328,21.4
35,175329,18.1
36,175330,13.6
37,175331,10.8
