,时间,GPS车速
0,477196,6.9
1,477197,3.8
2,477198,2.8
3,477199,2.2
4,477200,2.0
5,477201,1.5
6,477202,0.0
7,477203,0.0
8,477204,0.0
9,477205,0.0
10,477206,0.0
11,477207,0.0
12,477208,0.0
13,477209,0.0
14,477210,0.0
15,477211,0.0
16,477212,0.0
17,477213,0.0
18,477214,0.0
19,477215,0.0
20,477216,0.0
21,477217,0.0
22,477218,0.0
23,477219,0.0
24,477220,0.0
25,477221,0.0
26,477222,0.0
27,477223,0.0
28,477224,0.0
29,477225,0.0
30,477226,0.0
31,477227,0.0
32,477228,0.0
33,477229,0.0
34,477230,0.0
35,477231,0.0
36,477232,0.0
37,477233,0.0
38,477234,0.0
39,477235,0.0
40,477236,0.0
41,477237,0.0
42,477238,0.0
43,477239,0.0
44,477240,0.0
45,477241,0.0
46,477242,0.0
47,477243,0.0
48,477244,0.0
49,477245,0.0
50,477246,0.0
51,477247,0.0
52,477248,0.0
53,477249,0.0
54,477250,0.0
55,477251,0.0
56,477252,0.0
57,477253,0.0
58,477254,0.0
59,477255,0.0
60,477256,0.0
61,477257,0.0
62,477258,5.1
63,477259,7.5
64,477260,13.5
65,477261,15.3
66,477262,17.3
67,477263,19.2
68,477264,19.2
69,477265,18.7
70,477266,20.4
71,477267,22.1
72,477268,23.0
73,477269,23.7
74,477270,23.7
75,477271,25.4
76,477272,26.8
77,477273,28.7
78,477274,30.7
79,477275,31.3
80,477276,32.9
81,477277,34.3
82,477278,35.5
83,477279,36.5
84,477280,36.9
85,477281,37.0
86,477282,37.0
87,477283,38.2
88,477284,38.2
89,477285,37.2
90,477286,36.2
91,477287,35.7
92,477288,35.6
93,477289,36.5
94,477290,36.0
95,477291,36.6
96,477292,37.7
97,477293,38.8
98,477294,40.0
99,477295,41.8
100,477296,43.7
101,477297,44.7
102,477298,45.2
103,477299,45.5
104,477300,40.7
105,477301,32.2
106,477302,19.5
107,477303,16.4
