时间,GPS车速
353460,0.0
353461,0.0
353462,0.0
353463,0.0
353464,0.0
353465,0.0
353466,0.0
353467,0.0
353468,0.0
353469,0.0
353470,0.0
353471,0.0
353472,0.0
353473,0.0
353474,0.0
353475,0.0
353476,0.0
353477,0.0
353478,0.0
353479,0.0
353480,5.8
353481,5.9
353482,4.5
353483,4.0
353484,4.8
353485,7.5
353486,11.2
353487,15.0
353488,17.4
353489,18.3
353490,20.5
353491,21.8
353492,21.4
353493,22.4
353494,24.9
353495,25.3
353496,24.8
353497,24.4
353498,23.7
353499,23.7
353500,23.7
353501,25.4
353502,26.4
353503,28.4
353504,26.6
353505,28.0
353506,28.9
353507,27.5
353508,26.2
353509,26.8
353510,27.7
353511,28.7
353512,28.6
353513,30.0
353514,29.5
353515,28.6
353516,30.5
353517,32.5
353518,34.3
353519,35.8
353520,34.7
353521,34.7
353522,34.9
353523,34.9
353524,35.2
353525,37.0
353526,39.0
353527,39.6
353528,40.3
353529,41.2
353530,41.2
353531,41.2
353532,41.2
353533,41.2
353534,41.2
353535,39.8
353536,34.5
353537,33.5
353538,32.9
353539,31.9
353540,30.0
353541,29.1
353542,28.8
353543,27.2
353544,25.8
353545,26.3
353546,27.7
353547,30.0
353548,31.8
353549,32.4
353550,32.9
353551,33.6
353552,33.6
353553,34.3
353554,35.0
353555,35.5
353556,36.9
353557,36.2
353558,36.5
353559,36.5
353560,37.9
353561,38.5
353562,38.5
353563,38.7
353564,38.8
353565,38.7
353566,38.6
353567,38.7
353568,38.3
353569,37.8
353570,37.3
353571,36.3
353572,33.0
353573,28.2
353574,24.1
353575,19.7
353576,16.9
353577,15.7
353578,15.0
353579,17.0
353580,19.2
353581,21.1
353582,20.6
353583,19.2
353584,17.7
353585,16.5
353586,13.7
353587,11.0
353588,8.9
353589,7.8
353590,6.2
353591,7.6
353592,10.6
353593,13.2
353594,13.9
353595,13.4
353596,11.7
353597,10.7
353598,11.2
353599,11.2
353600,8.5
353601,0.2
353602,0.0
