时间,GPS车速
169896,9.6
169897,8.7
169898,8.8
169899,10.1
169900,12.5
169902,16.8
169903,17.2
169904,16.7
169905,16.6
169906,15.8
169907,14.1
169908,14.6
169909,15.9
169910,21.3
169911,22.8
169912,24.0
169913,23.2
169914,26.0
169915,26.9
169916,27.2
169917,28.8
169918,28.7
169919,28.3
169920,29.3
169921,29.2
169922,28.0
169923,26.0
169924,24.3
169925,23.2
169926,23.5
169927,23.9
169928,24.3
169929,25.0
169930,24.3
169931,24.0
169932,24.0
169933,23.9
169934,23.5
169935,23.6
169936,23.5
169937,24.7
169938,25.6
169939,26.5
169940,27.8
169941,28.2
169942,28.9
169943,28.5
169944,27.0
169945,25.6
169946,26.0
169947,25.5
169948,24.2
169949,23.5
169950,23.9
169951,24.7
169952,25.3
169953,25.8
169954,25.8
169955,25.9
169956,27.3
169957,26.8
169958,25.1
169959,23.3
169960,22.8
169961,23.8
169962,25.7
169963,28.1
169964,30.2
169965,32.3
169966,33.2
169967,33.2
169968,30.7
169969,26.5
169970,17.6
169971,12.9
