,时间,GPS车速
0,471604,3.6
1,471605,2.8
2,471606,3.5
3,471607,2.1
4,471608,0.0
5,471609,0.0
6,471610,0.0
7,471611,0.0
8,471612,0.0
9,471613,0.0
10,471614,0.0
11,471615,0.0
12,471616,3.1
13,471617,3.6
14,471618,0.0
15,471619,0.0
16,471620,3.1
17,471621,3.7
18,471622,3.7
19,471623,3.8
20,471624,4.1
21,471625,3.8
22,471626,3.7
23,471627,3.8
24,471628,4.3
25,471629,4.4
26,471630,4.5
27,471631,2.5
28,471632,0.0
29,471633,0.0
30,471634,0.0
31,471635,2.4
32,471636,4.4
33,471637,6.1
34,471638,14.0
35,471639,19.4
36,471640,20.9
37,471641,22.8
38,471642,25.1
39,471643,25.9
40,471644,26.7
41,471645,28.4
42,471646,30.1
43,471647,31.0
44,471648,32.1
45,471649,31.3
46,471650,30.6
47,471651,31.0
48,471652,32.0
49,471653,32.7
50,471654,34.2
51,471655,35.2
52,471656,35.7
53,471657,35.5
54,471658,35.5
55,471659,36.0
56,471660,36.9
57,471661,37.7
58,471662,37.6
59,471663,37.2
60,471664,37.2
61,471665,37.2
62,471666,37.9
63,471667,38.7
