,时间,GPS车速
0,96937,7.5
1,96938,4.8
2,96939,0.0
3,96940,0.0
4,96941,0.0
5,96942,0.0
6,96943,0.0
7,96944,0.0
8,96945,0.0
9,96946,0.0
10,96947,0.0
11,96948,10.9
12,96949,12.9
13,96950,15.9
14,96951,19.5
15,96952,23.9
16,96953,25.7
17,96954,28.2
18,96955,30.7
19,96956,30.8
20,96957,31.7
21,96958,33.2
22,96959,34.7
23,96960,34.8
24,96961,34.0
25,96962,31.9
26,96963,31.2
27,96964,31.3
28,96965,32.9
29,96966,34.3
30,96967,35.2
31,96968,35.6
32,96969,35.1
33,96970,34.1
34,96971,33.2
35,96972,32.4
36,96973,31.5
37,96974,30.9
38,96975,31.4
39,96976,33.0
40,96977,35.2
41,96978,37.2
42,96979,38.4
43,96980,39.7
44,96981,41.2
45,96982,41.0
46,96983,41.5
47,96984,42.3
48,96985,42.9
49,96986,43.5
50,96987,43.4
51,96988,43.8
52,96989,44.7
53,96990,45.3
54,96991,45.8
55,96992,45.5
56,96993,45.6
57,96994,45.7
58,96995,45.2
59,96996,44.4
60,96997,43.7
61,96998,42.8
62,96999,41.5
63,97000,40.2
64,97001,38.5
65,97002,37.9
66,97003,37.3
67,97004,36.7
68,97005,35.3
69,97006,34.1
70,97007,32.7
71,97008,30.9
72,97009,27.3
73,97010,26.2
74,97011,26.6
75,97012,27.3
76,97013,26.4
77,97014,24.3
78,97015,22.9
79,97016,23.4
80,97017,22.7
81,97018,21.4
82,97019,17.1
83,97020,14.3
84,97021,12.4
85,97022,11.2
