,时间,GPS车速
0,152886,5.0
1,152887,0.0
2,152888,0.0
3,152889,0.0
4,152890,0.0
5,152891,0.0
6,152892,0.0
7,152893,0.0
8,152894,0.0
9,152895,0.0
10,152896,0.0
11,152897,0.0
12,152898,0.0
13,152899,0.0
14,152900,0.0
15,152901,0.0
16,152902,0.0
17,152903,0.0
18,152904,0.0
19,152905,0.0
20,152906,0.0
21,152907,0.0
22,152908,0.0
23,152909,4.7
24,152910,10.2
25,152911,15.2
26,152912,16.6
27,152913,19.9
28,152914,23.3
29,152915,27.0
30,152916,30.9
31,152917,33.2
32,152918,35.8
33,152919,36.2
34,152920,37.8
35,152921,39.5
36,152922,40.9
37,152923,42.4
38,152924,44.2
39,152925,45.6
40,152926,46.4
41,152927,47.2
42,152928,47.6
43,152929,46.5
44,152930,45.9
45,152931,46.1
46,152932,46.0
47,152933,44.8
48,152934,44.9
49,152935,45.2
50,152936,45.6
51,152937,46.1
52,152938,46.5
53,152939,47.0
54,152940,47.5
55,152941,48.1
56,152942,48.6
57,152943,48.6
58,152944,49.5
59,152945,49.6
60,152946,49.7
61,152947,49.8
62,152948,49.9
63,152949,49.4
64,152950,49.0
65,152951,48.6
66,152952,48.0
67,152953,47.2
68,152954,46.6
69,152955,45.8
70,152956,44.2
71,152957,41.7
72,152958,38.6
73,152959,35.6
74,152960,32.5
75,152961,28.0
76,152962,22.2
77,152963,18.4
78,152964,17.2
79,152965,18.8
80,152966,19.2
81,152967,21.0
82,152968,22.8
83,152969,23.8
84,152970,26.1
85,152971,28.7
86,152972,31.1
87,152973,33.2
88,152974,32.1
89,152975,29.3
90,152976,26.4
91,152977,26.4
92,152978,28.2
93,152979,30.9
94,152980,33.1
95,152981,35.4
96,152982,37.2
97,152983,38.0
98,152984,37.2
99,152985,32.5
100,152986,29.0
101,152987,29.1
102,152988,26.2
103,152989,23.4
104,152990,21.6
105,152991,22.6
106,152992,24.6
107,152993,27.6
108,152994,29.5
109,152995,30.9
110,152996,33.1
111,152997,34.8
112,152998,35.7
113,152999,35.5
114,153000,34.8
115,153001,31.9
116,153002,29.0
117,153003,25.3
118,153004,20.4
119,153005,13.6
