,时间,GPS车速
0,270143,9.9
1,270144,9.4
2,270145,10.3
3,270146,12.5
4,270147,16.1
5,270148,19.2
6,270149,21.6
7,270150,22.2
8,270151,25.0
9,270152,28.0
10,270153,29.6
11,270154,29.4
12,270155,29.3
13,270156,29.2
14,270157,26.7
15,270158,24.4
16,270159,20.0
17,270437,43.2
18,270438,42.3
19,270439,38.4
20,270440,35.1
21,270441,34.1
22,270442,34.0
23,270443,35.2
24,270444,36.2
25,270445,36.9
26,270446,37.9
27,270447,39.1
28,270448,39.9
29,270449,41.0
30,270450,40.8
31,270451,39.7
32,270452,38.4
33,270453,37.6
34,270454,37.0
35,270455,37.1
36,270456,37.4
37,270457,37.8
38,270458,37.8
39,270459,37.9
40,270460,38.3
41,270461,39.2
42,270462,38.3
43,270463,36.0
44,270464,33.5
45,270465,29.3
46,270466,28.9
47,270467,29.5
48,270468,26.7
49,270469,24.4
50,270470,24.5
51,270471,25.4
52,270472,25.7
53,270473,25.8
54,270474,27.1
55,270475,26.3
56,270476,24.7
57,270477,22.4
58,270478,20.0
59,270479,18.4
60,270480,16.9
61,270481,15.5
62,270482,15.0
63,270483,14.5
64,270484,13.9
65,270485,13.0
66,270486,12.6
67,270487,11.2
68,270488,11.2
69,270489,11.0
