时间,GPS车速
358907,8.3
358908,4.9
358909,1.8
358910,0.0
358911,0.0
358912,0.0
358913,0.0
358914,0.0
358915,0.0
358916,0.0
358917,0.0
358918,0.0
358919,0.0
358920,0.0
358921,0.0
358922,0.0
358923,0.0
358924,0.0
358925,0.0
358926,0.0
358927,0.0
358928,3.6
358929,4.4
358930,4.9
358931,5.5
358932,6.5
358933,7.0
358934,6.8
358935,6.5
358936,5.7
358937,4.5
358938,3.9
358939,2.3
358940,0.0
358941,0.0
358942,0.0
358943,0.0
358944,0.0
358945,0.0
358946,0.0
358947,0.0
358948,0.0
359144,24.7
359145,25.6
359146,24.5
359147,26.3
359148,29.8
359149,31.2
359150,31.8
359151,32.5
359152,33.7
359153,33.5
359154,33.9
359155,33.0
359156,33.1
359157,32.1
359158,33.2
359159,34.2
359160,35.3
359161,35.9
359162,36.7
359163,37.5
359164,37.9
359165,38.0
359166,38.7
359167,39.2
359168,38.5
359169,38.5
359170,40.0
359171,40.4
359172,40.8
359173,41.5
359174,41.6
359175,41.5
359176,41.2
359177,41.2
359178,41.6
359179,42.4
359180,42.5
359181,43.0
359182,43.1
359183,43.0
359184,42.3
359185,41.7
359186,41.4
359187,41.7
359188,41.7
359189,40.9
359190,39.9
359191,39.9
359192,39.5
359193,39.5
359194,39.9
359195,40.9
359196,40.9
359197,41.0
359198,41.3
359199,41.5
359200,41.2
359201,41.9
359202,41.6
359203,41.7
359204,42.5
359205,42.5
359206,42.7
359207,43.1
359208,43.0
359209,42.3
359210,42.6
359211,42.2
359212,41.7
359213,41.0
359214,40.1
359215,39.3
359216,38.6
359217,37.9
359218,37.3
359219,34.0
359220,29.7
359221,26.0
359222,22.3
359223,18.1
359224,14.2
359225,13.0
359226,12.0
