时间,GPS车速
63836,0.0
63837,0.0
63838,0.0
63839,0.0
63840,0.0
63841,0.0
63842,0.0
63843,0.0
63844,0.0
63845,0.0
63846,0.0
63847,0.0
63848,0.0
63849,0.0
63850,0.0
63851,0.0
63852,0.0
63853,0.0
63854,0.0
63855,0.0
63856,0.0
63857,0.0
63858,0.0
63859,0.0
63860,0.0
63861,0.0
63862,0.0
63863,0.0
63864,0.0
63865,0.0
63866,0.0
63867,0.0
63868,0.0
63869,0.0
63870,0.0
63871,0.0
63872,0.0
63873,0.0
63874,0.0
63988,8.7
63989,10.0
63990,9.9
63991,10.5
63992,11.4
63993,12.3
63994,12.7
63995,13.0
63996,13.0
63997,13.5
63998,12.9
63999,10.6
64000,8.2
64001,7.7
64002,7.8
64003,7.7
64004,6.4
64005,6.3
64006,5.3
64007,5.2
64008,5.3
64009,6.2
64010,6.3
64011,7.0
64012,7.0
64013,7.0
64014,6.9
64015,7.2
64016,8.3
64017,9.2
64018,5.9
64019,0.2
64020,0.0
