时间,GPS车速
191943,0.0
191944,0.0
191945,0.0
191946,0.0
191947,0.0
191948,0.0
191949,0.0
191950,0.0
191951,0.0
191952,0.0
191953,0.0
191954,0.0
191955,0.0
191956,0.0
191957,0.0
191958,0.0
191959,0.0
191960,0.0
191961,0.0
191962,0.0
191963,0.0
191964,0.0
191965,0.0
191966,0.0
191967,0.0
191968,0.0
191969,0.0
191970,7.9
191971,11.6
191972,16.0
191973,16.6
191974,15.7
191975,15.7
191976,16.3
191977,16.4
191978,15.8
191979,15.1
191980,16.8
191981,19.0
191982,19.9
191983,20.9
191984,20.9
191985,22.5
191986,23.6
191987,24.0
191988,24.6
191989,24.7
191990,25.1
191991,25.4
191992,27.8
191993,28.2
191994,30.2
191995,30.8
191996,31.4
191997,33.1
191998,33.5
191999,34.3
192000,35.4
192001,35.5
192002,36.4
192003,36.8
192004,37.3
192005,36.5
192006,36.5
192007,35.9
192008,35.2
192009,35.7
192010,36.7
192011,36.6
192012,36.2
192013,37.0
192014,36.9
192015,35.6
192016,34.9
192017,34.8
192018,35.8
192019,34.7
192020,35.7
192021,36.3
192022,36.9
192023,32.2
192024,27.9
192025,20.9
192026,14.3
192027,10.6
192028,10.2
192029,9.4
192030,8.0
192031,7.5
192032,7.0
192033,6.5
192034,7.0
192035,6.4
192036,6.3
192037,7.0
192038,7.4
192039,7.8
192040,8.6
192041,8.5
192042,7.9
192043,6.9
192044,7.5
192045,7.5
192046,8.6
192047,8.3
192048,10.2
192049,10.8
192312,0.0
