,时间,GPS车速
0,479028,8.8
1,479029,11.7
2,479030,16.3
3,479031,18.0
4,479032,20.8
5,479033,21.6
6,479034,22.6
7,479035,24.4
8,479036,26.1
9,479037,29.6
10,479038,31.4
11,479039,31.2
12,479040,31.8
13,479041,32.3
14,479042,32.9
15,479043,34.4
16,479044,34.2
17,479045,32.7
18,479046,32.1
19,479047,32.3
20,479048,31.6
21,479049,31.9
22,479050,31.1
23,479051,31.1
24,479052,32.0
25,479053,33.2
26,479054,34.7
27,479055,35.8
28,479056,35.7
29,479057,35.8
30,479058,36.4
31,479059,34.6
32,479060,35.0
33,479061,35.4
34,479062,34.1
35,479063,33.4
36,479064,30.7
37,479065,28.7
38,479066,25.8
39,479067,23.4
40,479068,21.9
41,479069,21.4
42,479070,21.9
43,479071,22.6
44,479072,22.5
45,479073,21.8
46,479074,21.9
47,479075,21.0
48,479076,22.5
49,479077,23.2
50,479078,24.4
51,479079,27.2
52,479080,29.0
53,479081,28.5
54,479082,29.2
55,479083,28.8
56,479084,30.6
57,479085,32.9
58,479086,31.7
59,479087,32.8
60,479088,33.8
61,479089,37.2
62,479090,39.5
63,479091,40.9
64,479092,40.9
65,479093,40.8
66,479094,40.9
67,479095,40.8
68,479096,42.1
69,479097,43.7
70,479098,44.7
71,479099,46.2
72,479100,46.9
73,479101,47.7
74,479102,47.8
75,479103,47.8
76,479104,48.4
77,479105,48.7
78,479106,49.0
79,479107,51.2
80,479108,50.4
81,479109,48.0
82,479110,43.3
83,479111,38.9
84,479112,37.2
85,479113,37.7
86,479114,36.0
87,479115,36.5
88,479116,38.0
89,479117,39.7
90,479118,40.4
91,479119,40.9
92,479120,41.3
93,479121,42.5
94,479122,43.6
95,479123,44.8
96,479124,44.2
97,479125,44.5
98,479126,44.6
99,479127,44.1
100,479128,43.5
101,479129,43.1
102,479130,42.4
103,479131,40.0
104,479132,37.4
105,479133,34.9
106,479134,32.5
107,479135,29.0
108,479136,26.7
109,479137,25.7
110,479138,22.2
111,479139,17.6
112,479140,14.3
