,时间,GPS车速
0,261896,8.4
1,261897,4.3
2,261898,0.0
3,261899,0.0
4,261900,0.0
5,261901,0.0
6,261902,0.0
7,261903,0.0
8,261904,0.0
9,261905,0.0
10,261906,0.0
11,261907,0.0
12,261908,0.0
13,261909,0.0
14,261910,0.0
15,261911,0.0
16,261912,0.0
17,261913,0.0
18,261914,0.0
19,261915,0.0
20,261916,0.0
21,261917,0.0
22,261918,0.0
23,261919,0.0
24,261920,0.0
25,261921,0.0
26,261922,4.6
27,261923,5.4
28,261924,9.9
29,261925,14.7
30,261926,16.2
31,261927,17.3
32,261928,19.4
33,261929,20.0
34,261930,19.7
35,261931,19.8
36,261932,17.9
37,261933,18.8
38,261934,19.5
39,261935,19.8
40,261936,19.9
41,261937,20.2
42,261938,21.1
43,261939,21.5
44,261940,20.7
45,261941,21.6
46,261942,19.8
47,261943,21.1
48,261944,21.2
49,261945,21.2
50,261946,21.3
51,261947,22.5
52,261948,21.9
53,261949,22.0
54,261950,22.3
55,261951,22.7
56,261952,22.3
57,261953,23.2
58,261954,23.5
59,261955,23.0
60,261956,22.3
61,261957,21.3
62,261958,20.1
63,261959,20.2
64,261960,20.7
65,261961,21.7
66,261962,22.7
67,261963,21.3
68,261964,20.5
69,261965,16.1
70,261966,14.3
71,261967,15.6
72,261968,17.2
73,261969,19.5
74,261970,20.3
75,261971,21.7
76,261972,21.0
77,261973,21.3
78,261974,20.9
79,261975,20.9
80,261976,20.3
81,261977,20.0
82,261978,19.7
83,261979,19.7
84,261980,18.3
85,261981,17.7
86,261982,14.7
87,261983,11.2
