,时间,GPS车速
0,367726,6.0
1,367727,4.1
2,367728,0.0
3,367729,0.0
4,367730,0.0
5,367731,0.0
6,367732,0.0
7,367733,0.0
8,367734,0.0
9,367939,7.0
10,367940,6.0
11,367941,8.5
12,367942,10.2
13,367943,10.5
14,367944,12.9
15,367945,15.5
16,367946,16.7
17,367947,18.5
18,367948,20.3
19,367949,22.5
20,367950,24.7
21,367951,27.0
22,367953,29.1
23,367954,29.5
24,367955,29.8
25,367956,29.5
26,367957,28.7
27,367958,26.8
28,367959,25.0
29,367960,24.7
30,367961,22.5
31,367962,20.1
32,367963,16.6
33,367964,14.8
34,367965,13.8
35,367966,12.1
36,367967,10.1
