,时间,GPS车速
0,358618,9.7
1,358619,6.8
2,358620,4.9
3,358621,3.2
4,358622,2.6
5,358623,2.2
6,358624,2.1
7,358625,2.0
8,358626,5.0
9,358627,8.9
10,358628,11.4
11,358629,13.1
12,358630,15.7
13,358631,17.0
14,358632,18.6
15,358633,20.5
16,358634,21.5
17,358635,22.3
18,358636,23.4
19,358637,24.4
20,358638,25.3
21,358639,26.2
22,358640,26.3
23,358641,26.2
24,358642,26.2
25,358643,26.3
26,358644,26.8
27,358645,26.2
28,358646,25.6
29,358647,23.1
30,358648,21.6
31,358649,21.0
32,358650,21.6
33,358651,21.6
34,358652,22.5
35,358653,23.5
36,358654,23.4
37,358655,24.0
38,358656,24.1
39,358657,24.0
40,358658,22.3
