时间,GPS车速
250829,0.0
250830,0.0
250831,0.0
250832,0.0
250833,0.0
250834,0.0
250835,0.0
250836,0.0
250837,0.0
250838,0.0
250839,0.0
250840,0.0
250841,0.0
250842,0.0
250843,0.0
250844,0.0
250845,0.0
250846,0.0
250847,0.0
250848,0.0
250849,0.0
250850,0.0
250851,0.0
250852,0.0
250853,0.0
250854,0.0
250855,0.0
250856,0.0
250857,0.0
250858,0.0
250859,0.0
250860,0.0
250861,0.0
250862,0.0
250863,0.0
250864,0.0
250865,0.0
250866,0.0
250867,0.0
250868,0.0
250869,0.0
250870,0.0
250871,0.0
250872,0.0
250873,0.0
250874,0.0
250875,0.0
250876,0.0
250877,0.0
250878,0.0
250879,0.0
250880,0.0
250881,0.0
250882,0.0
250883,0.0
250884,0.0
250885,0.0
250886,0.0
250887,0.0
250888,0.0
250889,0.0
250890,0.0
250891,0.0
250892,0.0
250893,0.0
250894,0.0
250895,0.0
250896,0.0
250897,0.0
250898,0.0
250899,0.0
250900,0.0
250901,0.0
250902,0.0
250903,0.0
250904,0.0
250905,0.0
250906,0.0
250907,0.0
250908,0.0
250909,5.0
250910,8.6
250911,12.1
250912,12.6
250913,16.3
250914,19.5
250915,20.3
250916,22.6
250917,24.7
250918,26.3
250919,29.6
250920,28.9
250921,28.8
250922,30.1
250923,29.0
250924,28.7
250925,31.2
250926,33.0
250927,32.3
250928,27.4
250929,23.5
250930,21.6
250931,18.2
250932,14.3
250933,10.2
250934,6.2
250935,0.3
250936,0.0
