时间,GPS车速
393850,0.0
393851,0.0
393852,0.0
393853,0.0
393854,0.0
393855,0.0
393856,0.0
393857,0.0
393858,0.3
393859,0.5
393860,9.6
393861,12.2
393862,12.9
393863,13.3
393864,14.4
393865,15.6
393866,16.9
393867,17.7
393868,19.2
393869,21.3
393870,22.9
393871,24.3
393872,26.1
393873,27.6
393874,28.3
393875,29.3
393876,30.6
393877,32.2
393878,32.5
393879,33.1
393880,32.8
393881,33.6
393882,34.3
393883,35.1
393884,35.8
393885,36.8
393886,37.9
393887,38.4
393888,40.1
393889,40.2
393890,39.8
393891,39.9
393892,39.8
393893,40.5
393894,40.5
393895,41.0
393896,41.0
393897,41.2
393898,41.2
393899,41.1
393900,41.1
393901,41.0
393902,41.1
393903,41.8
393904,42.3
393905,43.7
393906,43.8
393907,44.2
393908,45.3
393909,45.2
393910,44.4
393911,45.2
393912,46.5
393913,47.4
393914,48.5
393915,49.2
393916,49.8
393917,50.3
393918,50.2
393919,49.8
393920,49.8
393921,49.9
393922,50.7
393923,51.0
393924,51.7
393925,51.8
393926,50.2
393927,48.7
393928,46.8
393929,41.4
393930,35.8
393931,28.9
393932,23.9
393933,21.3
393934,21.0
393935,20.7
393936,17.7
393937,14.3
393938,11.9
393939,11.2
393940,11.2
393941,11.7
393942,11.8
393943,9.2
393944,5.4
393945,3.2
393946,2.5
393947,2.0
393948,1.7
393949,1.7
393950,1.6
393951,0.0
